Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,analysis
GO_Biological_Process_2023,T-Circle Formation (GO:0090656),3/10,0.0033960961837771,0.0278527888429211,0,0,12.89513441457454,73.31049859935835,EXO1;XRCC3;DNA2,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),5/32,0.003382465831247,0.0278527888429211,0,0,5.583578898711504,31.76581956442939,CENPE;BCL7A;UBE2C;PLK1;CDC6,Conserved Crypt SI markers
GO_Molecular_Function_2023,snRNA Binding (GO:0017069),6/43,0.0024446241791193,0.0301736470108446,0,0,4.894510135135135,29.434917701418424,LSM7;SF3B3;DDX39B;SNRNP70;GEMIN5;LSM2,Conserved Crypt SI markers
GO_Molecular_Function_2023,Nuclease Activity (GO:0004518),7/58,0.0025572202388025,0.0306866428656304,0,0,4.146214980514897,24.748070832142847,FEN1;ANKLE1;RNASEH2A;EXO1;DIS3;APEX1;DNA2,Conserved Crypt SI markers
GO_Molecular_Function_2023,Adenyl Ribonucleotide Binding (GO:0032559),20/309,0.0026498354183034,0.0309386189380298,0,0,2.1076312502072807,12.505119443561108,PRPS2;PIF1;RTEL1;DTYMK;BLM;RRM1;HSP90AB1;PLK1;CAD;WNK4;KIF14;SMC4;YARS2;CDK6;SARS2;RAD51;MSH2;KIFC1;TRIP13;MCM6,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),19/297,0.0037974056205617,0.0310344311455065,0,0,2.079354698059734,11.589152778019974,ARHGAP11A;PRMT5;ARHGAP8;ARHGAP39;ARHGEF10L;RPF2;AURKB;AURKA;SYDE2;TIAM1;PIDD1;RACGAP1;CHEK2;CHEK1;RRS1;SMYD2;ECT2;FAM83D;TELO2,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),9/96,0.0038626968006749,0.0314572606118121,0,0,3.1289449466789367,17.38563743111915,HSP90AB1;TCOF1;UHRF1;CHEK2;ELP1;GEMIN5;NOLC1;MSI1;FAM83D,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of RNA Metabolic Process (GO:0051254),5/33,0.0038822867359346,0.0315062500493158,0,0,5.38388678404279,29.88773724953244,UTP15;DIMT1;HEATR1;WDR75;WDR43,Conserved Crypt SI markers
GO_Biological_Process_2023,Protein Import Into Nucleus (GO:0006606),8/79,0.0039439484825949,0.0318951373801494,0,0,3.4055366682855754,18.85159650641118,NUP133;NUP155;NUP85;CSE1L;NUP62;HEATR3;RANGRF;IPO5,Conserved Crypt SI markers
GO_Molecular_Function_2023,Histone Methyltransferase Activity (GO:0042054),4/19,0.002838370134255,0.0322677867894261,0,0,8.032814122533749,47.10864155491788,PRMT5;PRMT7;PRMT1;SUV39H1,Conserved Crypt SI markers
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),4/21,0.0041642873113731,0.0334439821788829,0,0,7.087044163459776,38.845578272709,HSP90AB1;PSMG3;PSMG2;HSPD1,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Histone Deacetylation (GO:0031063),4/21,0.0041642873113731,0.0334439821788829,0,0,7.087044163459776,38.845578272709,KAT2A;TADA2A;SUV39H1;SGF29,Conserved Crypt SI markers
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),9/98,0.0044306221553069,0.0354602552498879,0,0,3.058314077575715,16.57366232949237,PAIP2B;ILF3;DACH1;NCL;SHMT1;RACK1;PASK;PUS7;TYMS,Conserved Crypt SI markers
GO_Biological_Process_2023,Histone H2A Ubiquitination (GO:0033522),3/11,0.0045583148584905,0.0362323588580701,0,0,11.282659409020216,60.82258598009857,RAD51;BRCA1;BRCA2,Conserved Crypt SI markers
GO_Biological_Process_2023,Response To X-ray (GO:0010165),3/11,0.0045583148584905,0.0362323588580701,0,0,11.282659409020216,60.82258598009857,BLM;MSH2;NUCKS1,Conserved Crypt SI markers
GO_Molecular_Function_2023,DNA-directed DNA Polymerase Activity (GO:0003887),4/20,0.0034583431955086,0.0373897326939002,0,0,7.530373831775701,42.674369835007965,POLA1;POLD1;POLI;POLE,Conserved Crypt SI markers
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),6/46,0.0034620122864722,0.0373897326939002,0,0,4.52671875,25.647959636290835,PTCD3;FASTKD2;PPAN;RRS1;RPF2;RCC1L,Conserved Crypt SI markers
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),6/49,0.0047647352051215,0.037743858058318,0,0,4.210247093023256,22.51014213901976,BLM;RTEL1;DACH1;MSH2;CDC6;ATR,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),7/65,0.0048802438939388,0.0385273676116736,0,0,3.644487615347256,19.398004301154387,SMOC2;CCNB1;CCND2;PSRC1;CCND1;CHEK1;AURKA,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),10/118,0.0049336686616168,0.0388171015715687,0,0,2.801945026787794,14.883014113413758,SYDE2;ARHGAP11A;TIAM1;ARHGAP8;RACGAP1;NUP62;ARHGAP39;ARHGEF10L;ECT2;FOXM1,Conserved Crypt SI markers
GO_Cellular_Component_2023,SAGA Complex (GO:0000124),4/23,0.0058547639970586,0.0400006582605637,0,0,6.340383669454009,32.59273965756193,KAT2A;SF3B3;TADA2A;SGF29,Conserved Crypt SI markers
GO_Cellular_Component_2023,Swr1 Complex (GO:0000812),3/12,0.0059331119908013,0.0400006582605637,0,0,10.028512182477968,51.418252004626126,RUVBL2;RUVBL1;ANP32E,Conserved Crypt SI markers
GO_Molecular_Function_2023,Telomeric DNA Binding (GO:0042162),5/33,0.0038822867359346,0.0409060456078968,0,0,5.38388678404279,29.88773724953244,PIF1;BLM;APEX1;NCL;TELO2,Conserved Crypt SI markers
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),6/50,0.0052698529849925,0.041322056682999,0,0,4.114346590909091,21.582845204579844,C1QBP;PPAN;RRS1;RPF2;MDN1;NLE1,Conserved Crypt SI markers
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),12/158,0.0053043410338024,0.0414524428937898,0,0,2.490125750831857,13.046340866918744,PKN3;PLK1;CDK2;CDK1;PBK;VRK1;CDC7;TTK;CLSPN;MASTL;ATR;AURKA,Conserved Crypt SI markers
GO_Molecular_Function_2023,DNA Polymerase Activity (GO:0034061),4/21,0.0041642873113731,0.0418365608956562,0,0,7.087044163459776,38.845578272709,POLA1;POLD1;POLI;POLE,Conserved Crypt SI markers
GO_Molecular_Function_2023,DNA Endonuclease Activity (GO:0004520),4/21,0.0041642873113731,0.0418365608956562,0,0,7.087044163459776,38.845578272709,FEN1;EXO1;APEX1;DNA2,Conserved Crypt SI markers
GO_Molecular_Function_2023,Pseudouridine Synthase Activity (GO:0009982),3/11,0.0045583148584905,0.0437598226415089,0,0,11.282659409020216,60.82258598009857,TRUB1;PUS7;PUSL1,Conserved Crypt SI markers
GO_Molecular_Function_2023,DNA-(apurinic Or Apyrimidinic Site) Endonuclease Activity (GO:0003906),3/11,0.0045583148584905,0.0437598226415089,0,0,11.282659409020216,60.82258598009857,NEIL3;APEX1;HMGA2,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),5/36,0.0056965669442468,0.0443682277771707,0,0,4.862110613456796,25.126860481225403,RAD51AP1;PARP1;RUVBL2;RUVBL1;TIMELESS,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),8/84,0.0057311824221597,0.0444885431499426,0,0,3.180663256888302,16.41805387537237,RAD51AP1;BCL7A;PARP1;RUVBL2;DDX11;RUVBL1;TIMELESS;FOXM1,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of Centrosome Cycle (GO:0046605),4/23,0.0058547639970586,0.0449963815800434,0,0,6.340383669454009,32.59273965756193,XRCC3;NAT10;AURKA;MCM2,Conserved Crypt SI markers
GO_Biological_Process_2023,Translesion Synthesis (GO:0019985),4/23,0.0058547639970586,0.0449963815800434,0,0,6.340383669454009,32.59273965756193,POLD1;POLD2;PCLAF;POLI,Conserved Crypt SI markers
GO_Biological_Process_2023,"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",4/23,0.0058547639970586,0.0449963815800434,0,0,6.340383669454009,32.59273965756193,PRMT5;RBMXL1;NCL;WDR77,Conserved Crypt SI markers
GO_Biological_Process_2023,DNA Conformation Change (GO:0071103),3/12,0.0059331119908013,0.045150009608688,0,0,10.028512182477968,51.418252004626126,TOP2A;TOP1MT;HMGB2,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),3/12,0.0059331119908013,0.045150009608688,0,0,10.028512182477968,51.418252004626126,GINS1;GINS2;RFC4,Conserved Crypt SI markers
GO_Biological_Process_2023,Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),3/12,0.0059331119908013,0.045150009608688,0,0,10.028512182477968,51.418252004626126,GINS1;GINS2;RFC4,Conserved Crypt SI markers
GO_Biological_Process_2023,Establishment Of Protein Localization To Organelle (GO:0072594),8/85,0.006152566872768,0.0466670186656688,0,0,3.139193095305948,15.981273886849968,NUP133;NUP155;NUP85;CSE1L;NUP62;HEATR3;RANGRF;IPO5,Conserved Crypt SI markers
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),6/52,0.0063960532570448,0.0483425272534831,0,0,3.935054347826087,19.88018637872569,RTEL1;RUVBL2;RUVBL1;NEK2;AURKB;GNL3,Conserved Crypt SI markers
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),5/37,0.0064151220999882,0.0483425272534831,0,0,4.709925897035881,23.780873883040464,CDC20;PIF1;BUB1B;FBXO5;MAD2L1,Conserved Crypt SI markers
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),12/162,0.006449835274952,0.0484468209487497,0,0,2.423217665615142,12.221984605462326,MELK;CHEK2;CAD;KIT;NEK2;VRK1;PASK;EPHB4;AURKB;EPHB3;ATR;AURKA,Conserved Crypt SI markers
GO_Cellular_Component_2023,ATAC Complex (GO:0140672),3/13,0.0075297985159222,0.049178996557117,0,0,9.025194401244168,44.123155535968216,KAT2A;TADA2A;SGF29,Conserved Crypt SI markers
GO_Biological_Process_2023,RNA Processing (GO:0006396),13/183,0.0066213744068297,0.0495748709621027,0,0,2.317554130657002,11.628217340916777,IVNS1ABP;SF3B3;FASTKD2;DIS3;PRMT1;DDX39B;SNRPD1;DKC1;HNRNPH1;EXOSC8;SNRPG;SRSF7;EXOSC2,Conserved Crypt SI markers
