names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,region,layer
Zdhhc4,5.7798243,0.65268916,7.477871955736415e-09,7.465154486423939e-08,0.4246013667425968,Jejunum1,Bottom villous SI
Urod,5.779741,0.57536554,7.481577794287242e-09,7.466545257760853e-08,0.5353075170842825,Jejunum1,Bottom villous SI
Tgds,5.7770257,0.5840056,7.603263449149107e-09,7.585641546841128e-08,0.4004555808656036,Jejunum1,Bottom villous SI
Eepd1,5.7761445,0.47587433,7.643169994601104e-09,7.623099884945834e-08,0.5521640091116173,Jejunum1,Bottom villous SI
Ppp4r3b,5.7660823,0.43826663,8.113549796281467e-09,8.089745372851982e-08,0.5526195899772209,Jejunum1,Bottom villous SI
Pank3,5.7647605,0.4316593,8.177393222894555e-09,8.150884229736051e-08,0.8783599088838269,Jejunum1,Bottom villous SI
Bcr,5.7590446,0.5087673,8.45914107494385e-09,8.429116345819822e-08,0.5940774487471526,Jejunum1,Bottom villous SI
Slc9a1,5.757925,0.57604253,8.51541128800833e-09,8.479952295908358e-08,0.39453302961275627,Jejunum1,Bottom villous SI
Papss1,5.75758,0.42157224,8.532844581803958e-09,8.494692794435424e-08,0.7603644646924829,Jejunum1,Bottom villous SI
Qrsl1,5.7548647,0.8438875,8.671120438531594e-09,8.629689376017032e-08,0.28610478359908886,Jejunum1,Bottom villous SI
Kptn,5.754055,0.7730879,8.712780669760048e-09,8.665807884263806e-08,0.2774487471526196,Jejunum1,Bottom villous SI
Cdk2ap1,5.7538285,0.82723755,8.724455767251449e-09,8.674747596110656e-08,0.26241457858769934,Jejunum1,Bottom villous SI
Gm11273,5.7528996,1.15254,8.772544700986491e-09,8.719877021901135e-08,0.20501138952164008,Jejunum1,Bottom villous SI
Ciao1,5.752209,0.51500195,8.808470089070462e-09,8.75204844795887e-08,0.4610478359908884,Jejunum1,Bottom villous SI
Mrpl44,5.7521734,0.6325294,8.810332183944968e-09,8.75204844795887e-08,0.4104783599088838,Jejunum1,Bottom villous SI
Actr10,5.7476482,0.5498695,9.049317762307025e-09,8.983924475894288e-08,0.6291571753986333,Jejunum1,Bottom villous SI
Gm17018,5.747339,0.5833401,9.065897775099495e-09,8.997617881004832e-08,0.4218678815489749,Jejunum1,Bottom villous SI
Abtb1,5.745779,0.5463945,9.149885788234061e-09,9.078182626709793e-08,0.4018223234624146,Jejunum1,Bottom villous SI
Trim40,5.744707,0.47741964,9.20802529830318e-09,9.133059808163384e-08,0.5107061503416856,Jejunum1,Bottom villous SI
Uxt,5.7443976,0.48206618,9.2248879088407e-09,9.146975004205221e-08,0.6200455580865604,Jejunum1,Bottom villous SI
Dhrs7,5.744052,0.5178547,9.243731620115514e-09,9.162845420799182e-08,0.6072892938496584,Jejunum1,Bottom villous SI
Mogs,5.7352877,0.5864611,9.73469493988035e-09,9.646550832843374e-08,0.4332574031890661,Jejunum1,Bottom villous SI
Cux1,5.7351327,0.53598434,9.743590685647094e-09,9.652403353363499e-08,0.5179954441913439,Jejunum1,Bottom villous SI
Mettl9,5.7307386,0.48013026,9.999414236789116e-09,9.902794129899895e-08,0.7790432801822323,Jejunum1,Bottom villous SI
Ralgps1,5.7303815,0.6632095,1.0020497510314793e-08,9.920630546473876e-08,0.3161731207289294,Jejunum1,Bottom villous SI
Flot1,5.7292385,0.506558,1.0088254744978005e-08,9.984650657314988e-08,0.4979498861047836,Jejunum1,Bottom villous SI
Tent4b,5.7289762,0.49779415,1.0103845050296635e-08,9.997016164536527e-08,0.5339407744874716,Jejunum1,Bottom villous SI
Rars,5.7240105,0.54724723,1.0403819456921364e-08,1.0290665170548597e-07,0.6738041002277905,Jejunum1,Bottom villous SI
Brd7,5.7203074,0.45583105,1.0633158582215287e-08,1.0514288662383478e-07,0.5539863325740318,Jejunum1,Bottom villous SI
Ctdnep1,5.719974,0.5370431,1.0654045920672824e-08,1.0529969068741123e-07,0.7015945330296127,Jejunum1,Bottom villous SI
AC149090.1,5.71995,0.41680408,1.0655539398351323e-08,1.0529969068741123e-07,0.84874715261959,Jejunum1,Bottom villous SI
Ctso,5.715282,0.51320046,1.0952223097634676e-08,1.0819844636081259e-07,0.43917995444191343,Jejunum1,Bottom villous SI
Nrip1,5.713472,0.48394513,1.1069410575512885e-08,1.0932270432255536e-07,0.5863325740318907,Jejunum1,Bottom villous SI
Zc3h18,5.7131863,0.46619046,1.1088024906543635e-08,1.0947305324396368e-07,0.530751708428246,Jejunum1,Bottom villous SI
Slc35f2,5.711793,0.42708722,1.1179206263200331e-08,1.1033955188242821e-07,0.6177676537585421,Jejunum1,Bottom villous SI
Pip4k2c,5.7109237,0.49067378,1.1236465911115288e-08,1.1087081355145388e-07,0.49931662870159454,Jejunum1,Bottom villous SI
Mta3,5.7101855,0.5561364,1.1285321133797329e-08,1.1131884900844692e-07,0.45148063781321185,Jejunum1,Bottom villous SI
Tab1,5.709578,0.5163197,1.1325663177618675e-08,1.1167981044422528e-07,0.45649202733485195,Jejunum1,Bottom villous SI
Eif3j1,5.7095304,0.75763685,1.132883317964497e-08,1.1167981044422528e-07,0.3052391799544419,Jejunum1,Bottom villous SI
Mavs,5.7093396,0.47579783,1.1341521812328323e-08,1.1177076670055553e-07,0.7252847380410022,Jejunum1,Bottom villous SI
Rexo2,5.709054,0.803511,1.1360580660111336e-08,1.1192442679636694e-07,0.35034168564920276,Jejunum1,Bottom villous SI
Fam193b,5.7055054,0.6681416,1.159983602774508e-08,1.1424670718601279e-07,0.31571753986332574,Jejunum1,Bottom villous SI
Cdpf1,5.7018137,0.60346496,1.1853920266619541e-08,1.1671357603165961e-07,0.4018223234624146,Jejunum1,Bottom villous SI
Mon1a,5.699373,0.4662841,1.2024905666317664e-08,1.1836099982837372e-07,0.6592255125284738,Jejunum1,Bottom villous SI
Gm12999,5.699158,0.9242685,1.204003295517357e-08,1.1847377749398925e-07,0.2223234624145786,Jejunum1,Bottom villous SI
Tomm40l,5.697372,0.63813215,1.216681486563371e-08,1.1968483179067164e-07,0.3676537585421412,Jejunum1,Bottom villous SI
Brip1os,5.691168,0.4014742,1.2617327884984928e-08,1.2407871786985634e-07,0.7020501138952164,Jejunum1,Bottom villous SI
Vipas39,5.6906085,0.5637271,1.2658757102446557e-08,1.2444822565544675e-07,0.48838268792710704,Jejunum1,Bottom villous SI
Mrpl47,5.687929,0.6026999,1.2858926355282857e-08,1.2637760650846485e-07,0.4592255125284738,Jejunum1,Bottom villous SI
Cyp2j9,5.685059,1.0884414,1.3076740634177095e-08,1.2847917570736687e-07,0.20865603644646924,Jejunum1,Bottom villous SI
Lsm12,5.6846066,0.75098026,1.311141034641e-08,1.287806154651192e-07,0.3034168564920273,Jejunum1,Bottom villous SI
Sft2d2,5.6840825,0.5455453,1.3151665797905397e-08,1.291367184566228e-07,0.875626423690205,Jejunum1,Bottom villous SI
Ankib1,5.682999,0.48958808,1.3235302733545581e-08,1.2991843987610798e-07,0.4405466970387244,Jejunum1,Bottom villous SI
Ino80c,5.681784,0.46459448,1.3329663883387882e-08,1.3080492354868626e-07,0.5726651480637813,Jejunum1,Bottom villous SI
Dhx38,5.681582,0.5348474,1.334545415490608e-08,1.3092008124920777e-07,0.45375854214123007,Jejunum1,Bottom villous SI
Atpaf2,5.6761994,0.55127144,1.3772018196696436e-08,1.3506367177410221e-07,0.4797266514806378,Jejunum1,Bottom villous SI
Tmprss4,5.6745563,0.49816313,1.3904871168316193e-08,1.3632516418739395e-07,0.9047835990888383,Jejunum1,Bottom villous SI
Keap1,5.672389,0.48649132,1.408198809928492e-08,1.380197285323053e-07,0.6414578587699317,Jejunum1,Bottom villous SI
Plp2,5.6708646,0.9603155,1.420786454259216e-08,1.392112008369007e-07,0.25375854214123006,Jejunum1,Bottom villous SI
Nop10,5.6704717,0.9199409,1.424049387645449e-08,1.394885754858414e-07,0.8879271070615035,Jejunum1,Bottom villous SI
Cfl2,5.6685185,0.5161165,1.4403734617456035e-08,1.4104475951609588e-07,0.4382687927107061,Jejunum1,Bottom villous SI
Slpi,5.664577,2.315558,1.4738757341930572e-08,1.4428161940091829e-07,0.13804100227790433,Jejunum1,Bottom villous SI
Fars2,5.663851,0.54716957,1.4801319299348166e-08,1.448501344587619e-07,0.5093394077448747,Jejunum1,Bottom villous SI
Jkamp,5.654646,0.72467214,1.561680662421002e-08,1.5278442480685468e-07,0.3120728929384966,Jejunum1,Bottom villous SI
Helz2,5.6527286,0.49497712,1.5792065228573513e-08,1.544522344454698e-07,0.5325740318906605,Jejunum1,Bottom villous SI
Atox1,5.6522403,2.033583,1.583700058745043e-08,1.5484481040758241e-07,0.9863325740318907,Jejunum1,Bottom villous SI
Gskip,5.651621,0.46903282,1.589417043497507e-08,1.553527661460851e-07,0.7539863325740319,Jejunum1,Bottom villous SI
Fbxo6,5.651573,0.62501675,1.5898576408445567e-08,1.553527661460851e-07,0.39362186788154896,Jejunum1,Bottom villous SI
Adipor1,5.651026,0.49030113,1.5949330442529417e-08,1.5580155320334712e-07,0.8446469248291572,Jejunum1,Bottom villous SI
Hnrnpl,5.647203,0.3727305,1.6307911878179928e-08,1.5925618118180247e-07,0.8022779043280183,Jejunum1,Bottom villous SI
1110004F10Rik,5.6455836,0.47241595,1.646218456327547e-08,1.6071413021631344e-07,0.6154897494305239,Jejunum1,Bottom villous SI
Eif2ak1,5.6434045,0.5057424,1.6672010516477134e-08,1.6266420656526573e-07,0.6031890660592255,Jejunum1,Bottom villous SI
Ccng1,5.6430473,0.5832821,1.6706655097630954e-08,1.629529787997025e-07,0.5043280182232346,Jejunum1,Bottom villous SI
Diaph1,5.642809,0.4133639,1.6729790316703168e-08,1.6312935076253755e-07,0.7298405466970387,Jejunum1,Bottom villous SI
Lrpap1,5.639951,0.70398426,1.7009851348790757e-08,1.6581009987793164e-07,0.3252847380410023,Jejunum1,Bottom villous SI
Tcea3,5.63982,0.5786854,1.7022796006954863e-08,1.6588619652415868e-07,0.496127562642369,Jejunum1,Bottom villous SI
Ifrd2,5.6395698,0.44554555,1.704753510678125e-08,1.660771487394184e-07,0.5608200455580865,Jejunum1,Bottom villous SI
Klhdc10,5.636879,0.61837405,1.7315994516561407e-08,1.6859073672110527e-07,0.37494305239179954,Jejunum1,Bottom villous SI
Spsb2,5.6361284,0.55722934,1.7391559368656144e-08,1.6927539771391727e-07,0.4305239179954442,Jejunum1,Bottom villous SI
Yipf6,5.634878,0.5219001,1.7518212964774544e-08,1.7045675273289515e-07,0.49840546697038723,Jejunum1,Bottom villous SI
Fam3b,5.63439,0.5057759,1.7567910946653783e-08,1.7088882341449757e-07,0.6956719817767654,Jejunum1,Bottom villous SI
Akap1,5.633842,0.6952905,1.7623832639344815e-08,1.7138115565097812e-07,0.37312072892938497,Jejunum1,Bottom villous SI
Matr3,5.631973,0.4951939,1.7816000634828108e-08,1.7319770565956804e-07,0.516628701594533,Jejunum1,Bottom villous SI
Tspan7,5.629591,0.45653814,1.8063749449004683e-08,1.7555332659877066e-07,0.7193621867881549,Jejunum1,Bottom villous SI
Creb3l2,5.627781,0.4735248,1.8254272742911558e-08,1.773515484516701e-07,0.6291571753986333,Jejunum1,Bottom villous SI
Lrrfip2,5.62759,0.44386017,1.8274440967241894e-08,1.774940814161867e-07,0.6879271070615034,Jejunum1,Bottom villous SI
Tmem63b,5.6271377,0.49860638,1.8322427256425514e-08,1.779066357815632e-07,0.5143507972665148,Jejunum1,Bottom villous SI
Ugcg,5.62609,0.52822644,1.8434023631466532e-08,1.7893639595366715e-07,0.8997722095671982,Jejunum1,Bottom villous SI
Bop1,5.624637,0.61196744,1.8589829153969326e-08,1.803945398965734e-07,0.40637813211845103,Jejunum1,Bottom villous SI
Pdp2,5.622803,0.5171826,1.8788328277301697e-08,1.8226597909635977e-07,0.4387243735763098,Jejunum1,Bottom villous SI
Gngt2,5.6225057,0.5914294,1.8820745725621245e-08,1.825256160263388e-07,0.3681093394077449,Jejunum1,Bottom villous SI
Tars2,5.621386,0.5577076,1.894312204047996e-08,1.836572657888575e-07,0.43644646924829156,Jejunum1,Bottom villous SI
Eprs,5.621291,0.5673269,1.8953572648186022e-08,1.8370342027820046e-07,0.47425968109339406,Jejunum1,Bottom villous SI
Vbp1,5.6211123,0.45419636,1.8973182628116533e-08,1.8383829566288785e-07,0.544874715261959,Jejunum1,Bottom villous SI
Rdh11,5.6190286,0.5570063,1.9203426340118367e-08,1.8595759429835675e-07,0.4419134396355353,Jejunum1,Bottom villous SI
Cdk4,5.613241,0.60068417,1.9857165841506623e-08,1.9223046452564957e-07,0.6369020501138952,Jejunum1,Bottom villous SI
Abi1,5.6115623,0.43973678,2.005084062954378e-08,1.94047179174107e-07,0.7216400911161731,Jejunum1,Bottom villous SI
Derl2,5.610907,0.5168859,2.012688368088178e-08,1.9472473468302916e-07,0.7353075170842824,Jejunum1,Bottom villous SI
Arpc1a,5.6100497,0.52360296,2.0226854238177373e-08,1.956333100897413e-07,0.9357630979498861,Jejunum1,Bottom villous SI
Ap1g1,5.607275,0.4843412,2.0553685437671687e-08,1.9873487102582523e-07,0.5899772209567198,Jejunum1,Bottom villous SI
Anxa11,5.606525,0.50060946,2.064293301142316e-08,1.9953805157898106e-07,0.8200455580865603,Jejunum1,Bottom villous SI
Tpm4,5.60587,0.5487457,2.0721155061562633e-08,2.0023420866882656e-07,0.49157175398633257,Jejunum1,Bottom villous SI
Tmem106b,5.605084,0.54312336,2.081540140811159e-08,2.0108474998829525e-07,0.42505694760820045,Jejunum1,Bottom villous SI
Psmg1,5.6047864,0.9863566,2.0851209342232482e-08,2.013704138839293e-07,0.2273348519362187,Jejunum1,Bottom villous SI
Ralbp1,5.603905,0.5257377,2.095755166039488e-08,2.0233688856335188e-07,0.46879271070615036,Jejunum1,Bottom villous SI
Lsm8,5.602905,0.49733633,2.1078902652625563e-08,2.034476448849077e-07,0.511617312072893,Jejunum1,Bottom villous SI
Ctss,5.5998087,0.581996,2.1458851873565976e-08,2.0705290876810446e-07,0.8469248291571754,Jejunum1,Bottom villous SI
Gtf3a,5.597725,0.5908796,2.1718321488742503e-08,2.094938778799079e-07,0.4519362186788155,Jejunum1,Bottom villous SI
Pcnx3,5.597439,0.6368664,2.1754142518120518e-08,2.0977672974836346e-07,0.37084282460136675,Jejunum1,Bottom villous SI
Dennd6a,5.5972247,0.47078308,2.1781045920977507e-08,2.0997344507577151e-07,0.5280182232346241,Jejunum1,Bottom villous SI
Tfrc,5.5964622,0.870757,2.1876964286449953e-08,2.1083516178747366e-07,0.8132118451025057,Jejunum1,Bottom villous SI
Pip4p1,5.595748,0.45068675,2.196726007016805e-08,2.1164219378256508e-07,0.49749430523918,Jejunum1,Bottom villous SI
Als2cl,5.5950575,1.0831074,2.205488982818494e-08,2.1242306625983019e-07,0.19954441913439636,Jejunum1,Bottom villous SI
Relch,5.593688,0.48404515,2.222964300662457e-08,2.1404235743181454e-07,0.4710706150341686,Jejunum1,Bottom villous SI
Mboat7,5.5930686,0.52854097,2.2309102425611465e-08,2.1474340244808176e-07,0.5981776765375855,Jejunum1,Bottom villous SI
Proz,5.584852,0.593803,2.338992778748996e-08,2.2508012477469845e-07,0.4164009111617312,Jejunum1,Bottom villous SI
Tmem79,5.5804343,0.56379414,2.3991903584110287e-08,2.3080411418742568e-07,0.4619589977220957,Jejunum1,Bottom villous SI
Tpm2,5.579029,0.575184,2.418649997366153e-08,2.3260683695253575e-07,0.48929384965831435,Jejunum1,Bottom villous SI
Srpk1,5.5788264,0.46961716,2.4214660988673657e-08,2.3280831745661973e-07,0.6036446469248291,Jejunum1,Bottom villous SI
Sgk3,5.5765877,0.728277,2.452821832819341e-08,2.3575276234764044e-07,0.31890660592255127,Jejunum1,Bottom villous SI
Rbm14,5.573182,0.5725947,2.5012796102471424e-08,2.403387268358006e-07,0.4218678815489749,Jejunum1,Bottom villous SI
Lpin2,5.5714436,0.43950912,2.526373718859225e-08,2.426777016166917e-07,0.6555808656036447,Jejunum1,Bottom villous SI
Pkp3,5.571372,0.46952435,2.5274101931137546e-08,2.4270505081700645e-07,0.7785876993166287,Jejunum1,Bottom villous SI
Slc35a1,5.570681,0.7576364,2.5374507433640634e-08,2.435967804029402e-07,0.2874715261958998,Jejunum1,Bottom villous SI
Spg21,5.5703835,0.49640647,2.5417904956130846e-08,2.439408625174448e-07,0.5043280182232346,Jejunum1,Bottom villous SI
Grsf1,5.568395,0.500344,2.570965361071777e-08,2.466675087138256e-07,0.5161731207289294,Jejunum1,Bottom villous SI
Gosr1,5.5663705,0.5582999,2.6009980213431212e-08,2.494748102170608e-07,0.4232346241457859,Jejunum1,Bottom villous SI
Tspan8,5.563989,1.3076122,2.6367665678985353e-08,2.5283043850491303e-07,0.9867881548974943,Jejunum1,Bottom villous SI
Cand1,5.563167,0.49239826,2.6492171077643148e-08,2.539488548817426e-07,0.5348519362186788,Jejunum1,Bottom villous SI
Angptl4,5.561095,1.0575395,2.6808679847037946e-08,2.5690656837685367e-07,0.2355353075170843,Jejunum1,Bottom villous SI
Urm1,5.560202,0.5992955,2.6946234941522672e-08,2.581481291059524e-07,0.45284738041002276,Jejunum1,Bottom villous SI
Sept9,5.5598807,0.4574831,2.6995922237990127e-08,2.5854741900133826e-07,0.6195899772209568,Jejunum1,Bottom villous SI
Cdk5,5.5575824,0.46694332,2.7353692585432002e-08,2.6189619368940455e-07,0.5480637813211845,Jejunum1,Bottom villous SI
Cmpk2,5.5548434,0.37762147,2.7786061881666104e-08,2.659570138895909e-07,0.6182232346241457,Jejunum1,Bottom villous SI
Plgrkt,5.554772,0.9480285,2.7797429369056234e-08,2.6598696122702447e-07,0.9362186788154897,Jejunum1,Bottom villous SI
2310061I04Rik,5.5530334,0.4472194,2.807543323025139e-08,2.6856751461886404e-07,0.780865603644647,Jejunum1,Bottom villous SI
Pparg,5.5513425,0.7045643,2.8348407475436692e-08,2.7109844056412134e-07,0.29248291571753987,Jejunum1,Bottom villous SI
Med11,5.549604,0.44946682,2.8631755664810785e-08,2.7372704519941255e-07,0.6,Jejunum1,Bottom villous SI
Rb1,5.5494967,0.38030955,2.8649311962235338e-08,2.738138060097004e-07,0.6195899772209568,Jejunum1,Bottom villous SI
1810013L24Rik,5.5478415,0.4907816,2.8921789273403476e-08,2.76336184282874e-07,0.4765375854214123,Jejunum1,Bottom villous SI
Cnpy3,5.545329,0.75481117,2.9340217271055807e-08,2.802511581645079e-07,0.27927107061503414,Jejunum1,Bottom villous SI
Slc17a4,5.543888,0.48960775,2.9582812482709658e-08,2.824847976942565e-07,0.5835990888382688,Jejunum1,Bottom villous SI
Pdk3,5.5427566,0.43614453,2.977464249027147e-08,2.842325052626891e-07,0.5257403189066059,Jejunum1,Bottom villous SI
Aopep,5.5426617,0.44345942,2.9790851577792514e-08,2.8430317563967817e-07,0.5712984054669704,Jejunum1,Bottom villous SI
Rnf11,5.5425544,0.48260075,2.980909703457607e-08,2.843932321989623e-07,0.48838268792710704,Jejunum1,Bottom villous SI
Pgap3,5.5417447,0.6253324,2.994730243832242e-08,2.85627373477471e-07,0.3977220956719818,Jejunum1,Bottom villous SI
Wars,5.5405893,0.52112347,3.014552478713211e-08,2.8743303832030724e-07,0.5749430523917995,Jejunum1,Bottom villous SI
Glod4,5.538077,0.5736983,3.058111534050992e-08,2.9150023878605335e-07,0.4378132118451025,Jejunum1,Bottom villous SI
Mfsd6,5.5370526,0.6252863,3.0760400808729794e-08,2.931226505637076e-07,0.3817767653758542,Jejunum1,Bottom villous SI
Tmod3,5.5365286,0.42267182,3.0852522151556354e-08,2.9391374377780964e-07,0.6341685649202734,Jejunum1,Bottom villous SI
2010106E10Rik,5.536005,1.6010962,3.094491111831482e-08,2.947069190132135e-07,0.9881548974943052,Jejunum1,Bottom villous SI
Gabpa,5.5353737,0.5597133,3.1056554229376543e-08,2.9568294110746734e-07,0.3968109339407745,Jejunum1,Bottom villous SI
Ergic1,5.5323253,0.63727486,3.1601336769619503e-08,3.007810016530559e-07,0.34533029612756266,Jejunum1,Bottom villous SI
H1f0,5.5318966,0.63386416,3.1678686457472775e-08,3.0142835021500403e-07,0.9895216400911162,Jejunum1,Bottom villous SI
Baiap2l2,5.530753,0.61216575,3.1885851289621675e-08,3.033101676150371e-07,0.9521640091116174,Jejunum1,Bottom villous SI
Ccdc32,5.528705,0.39121643,3.226031302816605e-08,3.067817985609252e-07,0.6469248291571754,Jejunum1,Bottom villous SI
Cxcl16,5.527443,0.4773558,3.249320685290559e-08,3.0890553099118283e-07,0.5280182232346241,Jejunum1,Bottom villous SI
Ak6,5.526133,0.4929927,3.2736613333225167e-08,3.111279250701132e-07,0.45558086560364464,Jejunum1,Bottom villous SI
Fam207a,5.5260615,0.43728295,3.2749940795852615e-08,3.111629895803713e-07,0.4988610478359909,Jejunum1,Bottom villous SI
Dusp23,5.5243826,0.89396137,3.3064655641877926e-08,3.140607259188081e-07,0.24646924829157174,Jejunum1,Bottom villous SI
Slc25a51,5.518678,0.48271573,3.4155856293711135e-08,3.242345840759965e-07,0.8241457858769932,Jejunum1,Bottom villous SI
Zfp91,5.513153,0.39018878,3.524614873787819e-08,3.3448615873086345e-07,0.6469248291571754,Jejunum1,Bottom villous SI
Sf1,5.511593,0.4073663,3.556002987802501e-08,3.373657257161438e-07,0.7275626423690205,Jejunum1,Bottom villous SI
Gcdh,5.5081515,0.52305454,3.626210259468883e-08,3.4392537669492626e-07,0.5052391799544419,Jejunum1,Bottom villous SI
Borcs8,5.507306,0.45426545,3.6436630473532365e-08,3.4547918203758957e-07,0.5261958997722096,Jejunum1,Bottom villous SI
Taf2,5.5035315,0.64399636,3.722584967457283e-08,3.527550797603709e-07,0.32574031890660593,Jejunum1,Bottom villous SI
Gm33370,5.501114,1.0706525,3.773992956208274e-08,3.575216038473712e-07,0.2091116173120729,Jejunum1,Bottom villous SI
Lmbr1l,5.5008163,0.46952695,3.780371405769962e-08,3.5802080033817316e-07,0.5421412300683371,Jejunum1,Bottom villous SI
Mrpl1,5.4980416,0.67744774,3.840323516567925e-08,3.6348532609907783e-07,0.32300683371298405,Jejunum1,Bottom villous SI
Pkn1,5.497577,0.45302093,3.850448087415507e-08,3.6433680100295904e-07,0.5790432801822324,Jejunum1,Bottom villous SI
Itprid2,5.4959936,0.50972784,3.8851704969973375e-08,3.675145897906799e-07,0.4710706150341686,Jejunum1,Bottom villous SI
Smarca4,5.4947667,0.49151456,3.912269225584675e-08,3.699695721968402e-07,0.565375854214123,Jejunum1,Bottom villous SI
Casp8,5.492921,0.4478504,3.953394620402667e-08,3.73749181024012e-07,0.6719817767653758,Jejunum1,Bottom villous SI
Rara,5.490587,0.5489541,4.005998881339596e-08,3.7861145750599775e-07,0.38496583143507973,Jejunum1,Bottom villous SI
Mtif3,5.4898725,0.5791084,4.022237473413049e-08,3.800349336527372e-07,0.4355353075170843,Jejunum1,Bottom villous SI
Tyw1,5.485038,0.7921713,4.133807931952249e-08,3.9046222669127666e-07,0.275626423690205,Jejunum1,Bottom villous SI
Neurl4,5.4848356,0.49465567,4.1385444656426915e-08,3.9079528538541765e-07,0.47927107061503416,Jejunum1,Bottom villous SI
Nab2,5.4819536,0.4244765,4.206543746743001e-08,3.971001896596426e-07,0.5530751708428246,Jejunum1,Bottom villous SI
1600002K03Rik,5.474654,0.7476397,4.383673095283956e-08,4.136628830981246e-07,0.3143507972665148,Jejunum1,Bottom villous SI
D5Ertd579e,5.4746184,0.37781033,4.3845574909765595e-08,4.136628830981246e-07,0.7630979498861048,Jejunum1,Bottom villous SI
Tor1aip1,5.4704742,0.5209427,4.488329820051245e-08,4.233296179969455e-07,0.43097949886104786,Jejunum1,Bottom villous SI
Rap2c,5.470117,0.38859716,4.497386366863405e-08,4.240599265601199e-07,0.6583143507972665,Jejunum1,Bottom villous SI
Cox11,5.4700336,0.45574108,4.499502108928447e-08,4.241355491584085e-07,0.4797266514806378,Jejunum1,Bottom villous SI
Irs2,5.469426,0.52470773,4.514945953053457e-08,4.2540010791253957e-07,0.3931662870159453,Jejunum1,Bottom villous SI
Plekhj1,5.4694023,0.4600622,4.5155526399760666e-08,4.2540010791253957e-07,0.511617312072893,Jejunum1,Bottom villous SI
Anxa7,5.468712,0.4108477,4.533180980420451e-08,4.269362542382563e-07,0.8209567198177676,Jejunum1,Bottom villous SI
Ube2j1,5.4684854,0.47232434,4.5389702757251156e-08,4.2735682517289404e-07,0.5954441913439635,Jejunum1,Bottom villous SI
Pde3a,5.4618883,0.44121796,4.710960887134069e-08,4.43420910323975e-07,0.5644646924829158,Jejunum1,Bottom villous SI
Abcb10,5.461567,0.47868133,4.7195025839828024e-08,4.4409542676737034e-07,0.5403189066059225,Jejunum1,Bottom villous SI
Zc3h4,5.4590425,0.42307532,4.787094458532786e-08,4.5032443063441434e-07,0.587243735763098,Jejunum1,Bottom villous SI
Coq6,5.455363,0.5481563,4.8872961250153044e-08,4.5961653188499596e-07,0.3968109339407745,Jejunum1,Bottom villous SI
Ptcd3,5.4543505,0.678495,4.91521433387443e-08,4.6210743963056486e-07,0.36583143507972665,Jejunum1,Bottom villous SI
Pfdn6,5.4531,0.5531905,4.949915009664225e-08,4.65234369976738e-07,0.8095671981776765,Jejunum1,Bottom villous SI
Srsf1,5.4523263,0.4876759,4.9715152542224814e-08,4.6712855058956003e-07,0.667881548974943,Jejunum1,Bottom villous SI
Rptor,5.4518023,0.5512173,4.986188784090602e-08,4.683709772893951e-07,0.3790432801822323,Jejunum1,Bottom villous SI
Aftph,5.4494085,0.41896898,5.0537557441795365e-08,4.745797097173832e-07,0.5626423690205011,Jejunum1,Bottom villous SI
Ube2v2,5.445741,0.46172044,5.159016151542572e-08,4.843234558085255e-07,0.5161731207289294,Jejunum1,Bottom villous SI
Trappc10,5.444919,0.46683967,5.182886914055384e-08,4.86422976803134e-07,0.7211845102505695,Jejunum1,Bottom villous SI
Lnx1,5.444181,0.5285448,5.204427288933196e-08,4.883026301168505e-07,0.434624145785877,Jejunum1,Bottom villous SI
Ptcd2,5.439394,0.51793784,5.346212206530566e-08,5.013141478008694e-07,0.5111617312072892,Jejunum1,Bottom villous SI
Ebna1bp2,5.439025,0.5072928,5.3573000068396156e-08,5.022079869942422e-07,0.4874715261958998,Jejunum1,Bottom villous SI
Shkbp1,5.438632,0.5939093,5.3691276378887826e-08,5.031706408976469e-07,0.3389521640091116,Jejunum1,Bottom villous SI
Trim31,5.4382744,0.65429354,5.37990198744216e-08,5.040340559041501e-07,0.8546697038724373,Jejunum1,Bottom villous SI
Ppp1r9b,5.4371552,0.6901514,5.413797477711344e-08,5.070625226803328e-07,0.3225512528473804,Jejunum1,Bottom villous SI
Cdk18,5.4369645,0.4733915,5.4195874973007536e-08,5.07457605424463e-07,0.8838268792710706,Jejunum1,Bottom villous SI
Taco1os,5.4352975,0.9457431,5.470506813442722e-08,5.11928441947821e-07,0.23234624145785876,Jejunum1,Bottom villous SI
Irf9,5.434345,0.4982355,5.499811405842157e-08,5.145216205088786e-07,0.5134396355353075,Jejunum1,Bottom villous SI
Ankrd28,5.4338923,0.523771,5.513784324651427e-08,5.156793943261046e-07,0.4059225512528474,Jejunum1,Bottom villous SI
Pcca,5.433047,0.66768706,5.5399838661467366e-08,5.17979667299587e-07,0.34578587699316626,Jejunum1,Bottom villous SI
Anapc11,5.4317727,0.53316,5.579695727408303e-08,5.215416229281328e-07,0.6633257403189066,Jejunum1,Bottom villous SI
Slc11a2,5.423699,0.4147807,5.837815477844461e-08,5.455104853898941e-07,0.6487471526195899,Jejunum1,Bottom villous SI
Clcn2,5.420317,0.43550068,5.949341674272205e-08,5.556843716277484e-07,0.8751708428246013,Jejunum1,Bottom villous SI
Sys1,5.4202933,0.42699844,5.95013434324648e-08,5.556843716277484e-07,0.6742596810933941,Jejunum1,Bottom villous SI
