group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,region
Bottom villous SI,Rps24,45.593082,29.43816,0.0,0.0,1.0,0.9961841611409984,Jejunum2
Bottom villous SI,Atp5f1,45.538326,13.519197,0.0,0.0,0.9975159687721789,0.9752283247841862,Jejunum2
Bottom villous SI,Myl12b,45.510887,13.671738,0.0,0.0,0.9987579843860894,0.9672213186538221,Jejunum2
Bottom villous SI,Gsta4,45.456608,3.2041519,0.0,0.0,0.7849538679914834,0.5391592643563118,Jejunum2
Bottom villous SI,Khk,45.32344,7.5058613,0.0,0.0,0.9886444286728177,0.9235581133491806,Jejunum2
Bottom villous SI,Ppia,45.23349,18.38159,0.0,0.0,0.9975159687721789,0.970411610158889,Jejunum2
Bottom villous SI,Atp5h,45.196842,15.412086,0.0,0.0,0.9978708303761533,0.9645314650319029,Jejunum2
Bottom villous SI,Hkdc1,44.935867,3.572292,0.0,0.0,0.9678850248403122,0.845239584636557,Jejunum2
Bottom villous SI,Dusp12,44.91798,2.4929166,0.0,0.0,0.6463804116394606,0.31095958964093584,Jejunum2
Bottom villous SI,Uqcr11,44.82738,16.78721,0.0,0.0,0.9992902767920511,0.9879894908044539,Jejunum2
Bottom villous SI,Lad1,44.751503,2.7993457,0.0,0.0,0.9151880766501065,0.7694232453396722,Jejunum2
Bottom villous SI,Ndufa12,44.525978,7.5552998,0.0,0.0,0.9767565649396736,0.9052295758788941,Jejunum2
Bottom villous SI,Atp5a1,44.21769,17.44573,0.0,0.0,0.9992902767920511,0.9942449643438008,Jejunum2
Bottom villous SI,Coq7,44.012497,2.109281,0.0,0.0,0.8053584102200142,0.5504191167271363,Jejunum2
Bottom villous SI,Aamdc,43.98017,5.50028,0.0,0.0,0.9788857345635202,0.876829726010259,Jejunum2
Bottom villous SI,Tbca,43.96128,5.47261,0.0,0.0,0.9813697657913414,0.8894657825597397,Jejunum2
Bottom villous SI,Ddc,43.89072,3.0293274,0.0,0.0,0.9118168914123492,0.7381458776429376,Jejunum2
Bottom villous SI,Ndufs5,43.812202,5.9894423,0.0,0.0,0.9824343506032647,0.9132991367446516,Jejunum2
Bottom villous SI,Prdx2,43.708916,6.4298673,0.0,0.0,0.9872249822569198,0.9266232953834606,Jejunum2
Bottom villous SI,Mrps21,43.631958,4.7972364,0.0,0.0,0.9799503193754435,0.8850243963468034,Jejunum2
Bottom villous SI,Me2,43.623917,5.713705,0.0,0.0,0.9870475514549326,0.9204929313149005,Jejunum2
Bottom villous SI,Rpl29,43.61323,16.149117,0.0,0.0,0.9921930447125621,0.9554610283998499,Jejunum2
Bottom villous SI,Selenow,43.50343,7.2627263,0.0,0.0,0.9932576295244855,0.9557112473414238,Jejunum2
Bottom villous SI,Anapc13,43.23031,3.46511,0.0,0.0,0.9591909155429382,0.853371700237708,Jejunum2
Bottom villous SI,Aldoa,43.207344,5.072444,0.0,0.0,0.9861603974449965,0.9294382584761667,Jejunum2
Bottom villous SI,Aadac,43.201084,3.1873503,0.0,0.0,0.8640880056777857,0.6789065432253222,Jejunum2
Bottom villous SI,Idh3a,43.091137,3.2481582,0.0,0.0,0.9316891412349184,0.8111472538471163,Jejunum2
Bottom villous SI,Sec61b,42.9416,6.8763366,0.0,0.0,0.9856281050390348,0.93093957212561,Jejunum2
Bottom villous SI,Pomp,42.933693,6.27837,0.0,0.0,0.9927253371185237,0.9326911047166271,Jejunum2
Bottom villous SI,Akr1c13,42.88762,2.8758478,0.0,0.0,0.8953158268275373,0.695420993369198,Jejunum2
Bottom villous SI,Tmem86b,42.773907,3.3675559,0.0,0.0,0.9279630943931867,0.7469660953334167,Jejunum2
Bottom villous SI,2210407C18Rik,42.70225,5.762611,0.0,0.0,0.6566713981547196,0.3828975353434255,Jejunum2
Bottom villous SI,Ndufc1,42.59753,8.792293,0.0,0.0,0.992902767920511,0.9540848242211936,Jejunum2
Bottom villous SI,Atp5j,42.57451,16.004612,0.0,0.0,0.9980482611781405,0.9589015388464907,Jejunum2
Bottom villous SI,Rpl5,42.27149,9.756023,0.0,0.0,0.9937899219304471,0.9764168647566621,Jejunum2
Bottom villous SI,Apol10a,42.158016,3.9763343,0.0,0.0,0.9618523775727467,0.8316652070561742,Jejunum2
Bottom villous SI,Atp5c1,42.08041,12.464311,0.0,0.0,0.9955642299503193,0.9567746778431128,Jejunum2
Bottom villous SI,Etfb,42.06323,4.687098,0.0,0.0,0.9863378282469837,0.9281871637682972,Jejunum2
Bottom villous SI,Sdhb,42.056164,7.4086204,0.0,0.0,0.9854506742370476,0.9116727136244214,Jejunum2
Bottom villous SI,Lamtor4,42.050236,4.0863843,0.0,0.0,0.9746273953158269,0.8975353434254973,Jejunum2
Bottom villous SI,Tmem147,42.017357,2.3972483,0.0,0.0,0.8658623136976579,0.6879144251219818,Jejunum2
Bottom villous SI,Hdhd3,42.012085,2.2836518,0.0,0.0,0.836763662171753,0.6313649443262855,Jejunum2
Bottom villous SI,Krtcap2,42.01014,2.8869607,0.0,0.0,0.9194464158977999,0.7945702489678469,Jejunum2
Bottom villous SI,Atp5g3,41.977238,14.982233,0.0,0.0,0.9989354151880766,0.9881771550106343,Jejunum2
Bottom villous SI,Timm8b,41.92822,4.054939,0.0,0.0,0.9423349893541518,0.8417990741899162,Jejunum2
Bottom villous SI,Gm3776,41.91492,3.1438947,0.0,0.0,0.5319375443577005,0.19316902289503315,Jejunum2
Bottom villous SI,Glud1,41.913105,7.35175,0.0,0.0,0.9944996451383961,0.9532716126610784,Jejunum2
Bottom villous SI,Hspe1,41.71549,3.399323,0.0,0.0,0.9570617459190915,0.8495558613787064,Jejunum2
Bottom villous SI,Hmgcs1,41.709698,2.4853275,0.0,0.0,0.8946061036195884,0.7358313524333792,Jejunum2
Bottom villous SI,Fkbp2,41.647083,3.313766,0.0,0.0,0.9386089425124201,0.8230952083072689,Jejunum2
Bottom villous SI,Tm4sf5,41.60574,25.018261,0.0,0.0,0.9996451383960255,0.983735768797698,Jejunum2
Bottom villous SI,Mt2,41.579113,3.0946116,0.0,0.0,0.8999290276792051,0.7541598899036657,Jejunum2
Bottom villous SI,Acadm,41.46141,2.5513003,0.0,0.0,0.9315117104329311,0.7846240460402852,Jejunum2
Bottom villous SI,Psma3,41.27878,2.8128016,0.0,0.0,0.9130589070262598,0.7778681346177906,Jejunum2
Bottom villous SI,Rpl36al,41.22225,7.744984,0.0,0.0,0.9907735982966643,0.9568997873138997,Jejunum2
Bottom villous SI,Pgam1,41.106728,3.5409205,0.0,0.0,0.9602555003548616,0.8775178280995871,Jejunum2
Bottom villous SI,Tmem120a,40.814594,4.165812,0.0,0.0,0.9847409510290986,0.8970974602777431,Jejunum2
Bottom villous SI,Gm9926,40.63783,2.3239174,0.0,0.0,0.9166075230660042,0.7388965344676592,Jejunum2
Bottom villous SI,Acaa2,40.614277,2.9252794,0.0,0.0,0.9063165365507452,0.780057550356562,Jejunum2
Bottom villous SI,Dhrs4,40.566017,2.8017368,0.0,0.0,0.9215755855216465,0.7908795195796322,Jejunum2
Bottom villous SI,Psmb2,40.554176,3.1755028,0.0,0.0,0.9251242015613911,0.8006380583010134,Jejunum2
Bottom villous SI,Fmo4,40.526062,1.9081331,0.0,0.0,0.817068843151171,0.5728762667333918,Jejunum2
Bottom villous SI,Bpnt1,40.406788,4.3146195,0.0,0.0,0.9680624556422995,0.8902789941198549,Jejunum2
Bottom villous SI,Cox20,40.318733,2.4476228,0.0,0.0,0.8912349183818311,0.7405229575878894,Jejunum2
Bottom villous SI,Prss32,40.120625,2.8522842,0.0,0.0,0.8733144073811213,0.7359564619041662,Jejunum2
Bottom villous SI,Micos13,40.043648,5.052419,0.0,0.0,0.9723207948899929,0.9108595020643062,Jejunum2
Bottom villous SI,Suclg1,39.76176,4.4572954,0.0,0.0,0.9575940383250532,0.8637557863130239,Jejunum2
Bottom villous SI,Nars,39.609173,2.4535222,0.0,0.0,0.9167849538679915,0.7970098836481921,Jejunum2
Bottom villous SI,Mlxipl,39.572258,1.8515342,0.0,0.0,0.8183108587650816,0.6063430501688978,Jejunum2
Bottom villous SI,Tm4sf20,39.565376,3.2287745,0.0,0.0,0.9100425833924769,0.765920180157638,Jejunum2
Bottom villous SI,Echs1,39.536983,2.378477,0.0,0.0,0.906139105748758,0.7682347053671963,Jejunum2
Bottom villous SI,Sec11c,39.456005,2.3570595,0.0,0.0,0.9070262597586941,0.7719879894908045,Jejunum2
Bottom villous SI,Atp5l,39.402573,17.018694,0.0,0.0,0.9996451383960255,0.9883648192168147,Jejunum2
Bottom villous SI,Cox5b,39.39361,14.767338,0.0,0.0,0.9937899219304471,0.9610909545852621,Jejunum2
Bottom villous SI,Ndufs7,39.3185,4.3663907,0.0,0.0,0.9717885024840313,0.9142374577755537,Jejunum2
Bottom villous SI,Cox6b1,39.1746,18.151516,0.0,0.0,0.9989354151880766,0.9804829225572376,Jejunum2
Bottom villous SI,Nedd8,39.1628,5.197244,0.0,0.0,0.9877572746628814,0.9315651194795446,Jejunum2
Bottom villous SI,Fau,39.08711,55.361042,0.0,0.0,1.0,0.9981859126735894,Jejunum2
Bottom villous SI,Apoo,39.017414,1.9881775,0.0,0.0,0.7510645848119234,0.5115726260477919,Jejunum2
Bottom villous SI,Rpl37,38.925068,15.340809,0.0,0.0,0.9994677075940384,0.9864256224196172,Jejunum2
Bottom villous SI,Eny2,38.8543,2.719665,0.0,0.0,0.9292051100070973,0.813524333792068,Jejunum2
Bottom villous SI,Lamtor2,38.826855,3.9237478,0.0,0.0,0.974804826117814,0.8964719129238083,Jejunum2
Bottom villous SI,0610005C13Rik,38.744953,3.445623,0.0,0.0,0.9599006387508872,0.8241586388089578,Jejunum2
Bottom villous SI,Psmb10,38.743294,3.8636696,0.0,0.0,0.9739176721078779,0.9019141749030402,Jejunum2
Bottom villous SI,Tkfc,38.722317,3.0367312,0.0,0.0,0.9244144783534421,0.8008882772425873,Jejunum2
Bottom villous SI,Scin,38.689484,2.465473,0.0,0.0,0.9130589070262598,0.757537845614913,Jejunum2
Bottom villous SI,Sdha,38.68238,4.069864,0.0,0.0,0.9797728885734563,0.9209933691980483,Jejunum2
Bottom villous SI,Ms4a8a,38.648453,5.920472,0.0,0.0,0.9902413058907026,0.9029150506693356,Jejunum2
Bottom villous SI,Aldh1a7,38.642918,2.0115225,0.0,0.0,0.6284599006387509,0.3338546227949456,Jejunum2
Bottom villous SI,Gpd1,38.58121,4.235803,0.0,0.0,0.9641589779985805,0.8595646190416615,Jejunum2
Bottom villous SI,Ap2m1,38.473328,4.57427,0.0,0.0,0.9881121362668559,0.9196797197547855,Jejunum2
Bottom villous SI,Btf3,38.283585,7.5433526,0.0,0.0,0.9955642299503193,0.9668459902414612,Jejunum2
Bottom villous SI,Ss18l2,38.264603,1.8404174,0.0,0.0,0.8286018452803406,0.6259226823470537,Jejunum2
Bottom villous SI,Eif3k,38.219856,3.4927106,0.0,0.0,0.9552874378992193,0.8838358563743275,Jejunum2
Bottom villous SI,Nme2,38.217754,7.661594,0.0,0.0,0.9696593328601846,0.9161766545727511,Jejunum2
Bottom villous SI,Tomm22,38.19443,3.1290035,0.0,0.0,0.9700141944641589,0.8882146878518704,Jejunum2
Bottom villous SI,Ndufs3,38.1848,2.9405642,0.0,0.0,0.9157203690560681,0.798448642562242,Jejunum2
Bottom villous SI,Cdkn2b,38.16333,1.9126935,0.0,0.0,0.8025195173882186,0.5770674340047541,Jejunum2
Bottom villous SI,Ppp1r1b,38.135937,2.3050265,0.0,0.0,0.8860894251242015,0.7619792318278493,Jejunum2
Bottom villous SI,Ndufv2,38.013462,4.1307845,0.0,0.0,0.9694819020581973,0.8964719129238083,Jejunum2
Bottom villous SI,Hagh,37.93821,2.5813081,0.0,0.0,0.9127040454222853,0.762604779181784,Jejunum2
Bottom villous SI,Fdft1,37.894184,1.9487357,0.0,0.0,0.748403122782115,0.5085074440135118,Jejunum2
Bottom villous SI,Higd2a,37.8238,4.4698644,0.0,0.0,0.9739176721078779,0.8827098711372451,Jejunum2
Bottom villous SI,Pnkd,37.819084,2.7870731,0.0,0.0,0.9169623846699787,0.7854998123357938,Jejunum2
Bottom villous SI,Ifi30,37.809067,3.9900687,0.0,0.0,0.966820440028389,0.8819592143125234,Jejunum2
Bottom villous SI,Fdps,37.797062,2.166217,0.0,0.0,0.8231014904187367,0.6359314400100088,Jejunum2
Bottom villous SI,Smim24,37.729664,71.795135,0.0,0.0,1.0,0.997059927436507,Jejunum2
Bottom villous SI,Snrpd3,37.6955,2.2091773,0.0,0.0,0.9215755855216465,0.800450394094833,Jejunum2
Bottom villous SI,Dad1,37.682167,5.026899,0.0,0.0,0.9769339957416607,0.9091705242086826,Jejunum2
Bottom villous SI,Uqcr10,37.672733,12.779832,1.38889866622896e-310,1.8606055368963485e-308,0.998403122782115,0.97854372576004,Jejunum2
Bottom villous SI,Cyp4f40,37.64636,1.9726288,3.7530323219649e-310,5.006886302257693e-308,0.5993612491128459,0.308582509695984,Jejunum2
Bottom villous SI,Mrpl55,37.526424,1.8706765,3.415590770089512e-308,4.537956708326745e-306,0.7528388928317956,0.5315275866383086,Jejunum2
Bottom villous SI,Pipox,37.50738,1.8143514,6.982101721351913e-308,9.238407953846169e-306,0.6902058197303051,0.42462154385086953,Jejunum2
Bottom villous SI,Atp1b1,37.49019,16.80296,1.3309539387783096e-307,1.753871343406438e-305,0.9992902767920511,0.986926060302765,Jejunum2
Bottom villous SI,Ndufb8,37.490032,7.093813,1.3389089365460294e-307,1.7571819112353072e-305,0.9918381831085876,0.9517702990116352,Jejunum2
Bottom villous SI,Psme1,37.46955,5.107601,2.886366211249171e-307,3.7727260376590886e-305,0.9817246273953159,0.9160515451019642,Jejunum2
Bottom villous SI,Canx,37.453075,3.644753,5.35242962546359e-307,6.96787058298758e-305,0.9801277501774308,0.939884899286876,Jejunum2
Bottom villous SI,Ggct,37.434586,2.229184,1.0701401855814955e-306,1.3875291522690193e-304,0.5225337118523776,0.21837858125860127,Jejunum2
Bottom villous SI,Thoc7,37.29706,2.4398828,1.831463834577264e-304,2.365152395973079e-302,0.9366572036905607,0.8285374702865007,Jejunum2
Bottom villous SI,Rpl11,37.262383,15.29871,6.678336335129306e-304,8.590043369707156e-302,0.9985805535841022,0.9854873013887151,Jejunum2
Bottom villous SI,Chchd3,37.231796,2.3278897,2.088222873629493e-303,2.6753283918701656e-301,0.9073811213626686,0.7670461653947204,Jejunum2
Bottom villous SI,Psma4,37.14216,2.6061103,5.868052424290044e-302,7.488145158822297e-300,0.9316891412349184,0.8069560865757538,Jejunum2
Bottom villous SI,Idh3b,37.135082,2.4856582,7.6324248432318e-302,9.701292758414909e-300,0.9047196593328601,0.7724884273739522,Jejunum2
Bottom villous SI,Ndufa9,37.097015,2.2850888,3.138461287815307e-301,3.973538144200674e-299,0.8896380411639461,0.7486550731890405,Jejunum2
Bottom villous SI,Ndufb7,37.02279,5.660853,4.923453318694785e-300,6.209128531018013e-298,0.9895315826827538,0.9453271612661078,Jejunum2
Bottom villous SI,Atp1a1,36.95062,23.24729,7.118223162488542e-299,8.942094739336287e-297,0.9994677075940384,0.9944951832853747,Jejunum2
Bottom villous SI,Tmem253,36.91916,1.850476,2.277087635545393e-298,2.8494486168055433e-296,0.8371185237757275,0.6346803453021393,Jejunum2
Bottom villous SI,Ndufs2,36.852863,3.7493877,2.6313086486863643e-297,3.2799922672910914e-295,0.9756919801277502,0.9251845364694108,Jejunum2
Bottom villous SI,Urah,36.81878,1.8422937,9.24410530847677e-297,1.1478689995545097e-294,0.7478708303761533,0.5156386838483673,Jejunum2
Bottom villous SI,Ak2,36.799274,2.92244,1.896181521009379e-296,2.3455256860455096e-294,0.96291696238467,0.8773927186288002,Jejunum2
Bottom villous SI,Atp5md,36.730534,19.92141,2.3785310781986068e-295,2.93094946029168e-293,0.9991128459900639,0.9792318278493682,Jejunum2
Bottom villous SI,Ndufb9,36.652348,10.819224,4.198163484950097e-294,5.15352502325528e-292,0.9959190915542938,0.9580257725509821,Jejunum2
Bottom villous SI,Slc6a20a,36.63714,3.8900533,7.333339743344707e-294,8.968063394465298e-292,0.9641589779985805,0.8386713374202427,Jejunum2
Bottom villous SI,Spcs1,36.561413,3.5478282,1.174523111845438e-292,1.43092372324264e-290,0.9636266855926189,0.879894908044539,Jejunum2
Bottom villous SI,Gstk1,36.54469,2.167427,2.1653615502190433e-292,2.6281465281511956e-290,0.8358765081618169,0.625046916051545,Jejunum2
Bottom villous SI,Sema4g,36.542435,1.9848374,2.3516966156845175e-292,2.843615177429762e-290,0.9004613200851668,0.7786813461779056,Jejunum2
Bottom villous SI,Rps11,36.5329,16.794064,3.332288510355045e-292,4.0142886028661426e-290,0.9980482611781405,0.9823595646190416,Jejunum2
Bottom villous SI,Rps7,36.52899,16.775068,3.844364854878356e-292,4.6139523918121836e-290,0.9987579843860894,0.9864256224196172,Jejunum2
Bottom villous SI,Ap1m2,36.4713,2.0514247,3.1626676560223653e-291,3.781730565728966e-289,0.9263662171753017,0.803515576129113,Jejunum2
Bottom villous SI,Erg28,36.41881,1.9552807,2.1450925123009176e-290,2.5555096590271266e-288,0.8543293115684882,0.6890404103590642,Jejunum2
Bottom villous SI,Atp5j2,36.40668,22.039936,3.3374437915114916e-290,3.96137400032899e-288,0.9998225691980128,0.9924934317527837,Jejunum2
Bottom villous SI,Ces1f,36.241898,2.2154474,1.333234302595468e-287,1.5652170712470794e-285,0.6146202980837473,0.35393469285624923,Jejunum2
Bottom villous SI,Mrps14,36.229416,1.9623984,2.096488574669979e-287,2.452359914247111e-285,0.8399574166075231,0.6703990992118103,Jejunum2
Bottom villous SI,Kxd1,36.11267,1.8706404,1.4348079955395315e-285,1.6723023875810026e-283,0.8608942512420156,0.6877893156511948,Jejunum2
Bottom villous SI,Ndufs8,36.09492,3.259255,2.724742049347688e-285,3.164327232488853e-283,0.9316891412349184,0.8405479794820467,Jejunum2
Bottom villous SI,Qdpr,36.092434,1.9151618,2.9806945461262674e-285,3.4491657140389443e-283,0.8493612491128459,0.6772175653696985,Jejunum2
Bottom villous SI,Tomm7,35.999584,3.6953063,8.491482102787752e-284,9.790982131732236e-282,0.9840312278211497,0.9293131490053798,Jejunum2
Bottom villous SI,Gmds,35.993122,2.0615072,1.0717987630972772e-283,1.231424308419772e-281,0.8034066713981547,0.6306768422369573,Jejunum2
Bottom villous SI,Hadh,35.968143,6.910476,2.6347283668593486e-283,3.0163902597182294e-281,0.9921930447125621,0.9497059927436506,Jejunum2
Bottom villous SI,Mrps36,35.93687,4.215105,8.116791688693934e-283,9.259739210935818e-281,0.9595457771469127,0.8552483422995121,Jejunum2
Bottom villous SI,Dhrs11,35.884407,2.3550572,5.3483119909175215e-282,6.079938472773668e-280,0.9089779985805536,0.7299512073063931,Jejunum2
Bottom villous SI,Vps29,35.75005,2.225588,6.604363038043924e-280,7.455309814099582e-278,0.8928317955997161,0.742462154385087,Jejunum2
Bottom villous SI,Reep6,35.68105,2.3011422,7.778301798270188e-279,8.74991197063251e-277,0.8695883605393896,0.7072438383585637,Jejunum2
Bottom villous SI,Gpi1,35.667183,3.7066927,1.2762634347401094e-278,1.4307001732841817e-276,0.9772888573456352,0.9191167271362443,Jejunum2
Bottom villous SI,Vdac3,35.54253,2.0573072,1.0837826562826343e-276,1.2107239812486106e-274,0.8811213626685592,0.7363943450519205,Jejunum2
Bottom villous SI,Ndufa11,35.49826,6.065016,5.2284123599789636e-276,5.820665277307616e-274,0.990596167494677,0.9430751907919429,Jejunum2
Bottom villous SI,Adtrp,35.481308,2.2299635,9.547350633249517e-276,1.059230980049693e-273,0.9011710432931157,0.7440260227699237,Jejunum2
Bottom villous SI,Ndufs6,35.456985,6.871215,2.2638159999293612e-275,2.5029897108808024e-273,0.9914833215046132,0.9594019767296385,Jejunum2
Bottom villous SI,Cox5a,35.441154,6.5138226,3.969990985788985e-275,4.3744422858770435e-273,0.9881121362668559,0.9519579632178156,Jejunum2
Bottom villous SI,Slc7a8,35.416862,2.508315,9.394323084719298e-275,1.031618097925723e-272,0.9238821859474805,0.7732390841986738,Jejunum2
Bottom villous SI,Slc25a45,35.28781,2.8028665,9.031596885665905e-273,9.884240862838094e-271,0.9355926188786373,0.7784936819717253,Jejunum2
Bottom villous SI,Igha,35.267345,162.61281,1.860299435610111e-272,2.029046191847042e-270,0.9863378282469837,0.9851745277117477,Jejunum2
Bottom villous SI,Txn2,35.26528,2.7289765,2.000853410647642e-272,2.175001763055863e-270,0.9513839602555003,0.8738270987113724,Jejunum2
Bottom villous SI,Pin4,35.25401,2.4440594,2.978325219600019e-272,3.2266855608988794e-270,0.9433995741660752,0.8055798823970974,Jejunum2
Bottom villous SI,Rtraf,35.25092,2.3418174,3.3216556312113736e-272,3.586610436577231e-270,0.931334279630944,0.832978856499437,Jejunum2
Bottom villous SI,Noxo1,35.234776,1.7391527,5.8694884306515845e-272,6.31654779945288e-270,0.7856635911994322,0.5941448767671713,Jejunum2
Bottom villous SI,Akr1c14,35.227985,1.7579696,7.457956684827141e-272,7.999339919257284e-270,0.7159332860184529,0.46390591767796824,Jejunum2
Bottom villous SI,Sod2,35.227455,1.934402,7.598258695349991e-272,8.122840462893195e-270,0.8607168204400284,0.7085574878018266,Jejunum2
Bottom villous SI,Swi5,35.157635,2.9201458,8.885733896971338e-271,9.46785210771352e-269,0.9600780695528743,0.8841486300512948,Jejunum2
Bottom villous SI,Ostc,35.150505,2.4547305,1.141887749777045e-270,1.212692302682628e-268,0.92902767920511,0.8120855748780182,Jejunum2
Bottom villous SI,Mpc1,35.125164,4.265335,2.783962901410008e-270,2.9468931892466263e-268,0.9764017033356991,0.8694482672338296,Jejunum2
Bottom villous SI,Hsd17b13,35.09921,1.944954,6.9306972906349295e-270,7.288519935770315e-268,0.5459545777146912,0.26585762542224445,Jejunum2
Bottom villous SI,Tomm6,34.995632,2.9476368,2.621850422503422e-268,2.7482610678741224e-266,0.9453513129879347,0.8646315526085324,Jejunum2
Bottom villous SI,Slc51b,34.99077,4.406612,3.108679899216157e-268,3.2480171697797294e-266,0.9535131298793471,0.8083948454898036,Jejunum2
Bottom villous SI,Ndufs4,34.981743,3.3784733,4.26385266554153e-268,4.426317791222132e-266,0.9572391767210788,0.8623170273989741,Jejunum2
Bottom villous SI,Atp5k,34.867386,9.313239,2.3215036894098986e-266,2.4022354683525184e-264,0.9980482611781405,0.9790441636431878,Jejunum2
Bottom villous SI,As3mt,34.78254,1.7154667,4.467480533083187e-265,4.608070575418233e-263,0.707416607523066,0.4859877392718629,Jejunum2
Bottom villous SI,Banf1,34.75063,2.4191916,1.356049049385135e-264,1.389842652679336e-262,0.9371894960965224,0.8372325785061929,Jejunum2
Bottom villous SI,Glo1,34.741142,2.4174783,1.8859578861946135e-264,1.926840201132693e-262,0.9226401703335699,0.8122106843488052,Jejunum2
Bottom villous SI,Ccs,34.67359,1.697631,1.9704800350105445e-263,2.0068437832907075e-261,0.7469836763662172,0.541598899036657,Jejunum2
Bottom villous SI,Idh1,34.65375,3.7695472,3.922065629958954e-263,3.9818832975856863e-261,0.9724982256919801,0.8785187038658826,Jejunum2
Bottom villous SI,H1f0,34.64758,2.6337612,4.8580179527215884e-263,4.901284675113015e-261,0.964513839602555,0.9099837357687977,Jejunum2
Bottom villous SI,Cstb,34.59263,2.5924895,3.2610020465926655e-262,3.279795983621315e-260,0.9339957416607523,0.812711122231953,Jejunum2
Bottom villous SI,Higd1a,34.559,3.9858682,1.0441231526034371e-261,1.0468793783168313e-259,0.9781760113555713,0.9012886275491054,Jejunum2
Bottom villous SI,Nudt2,34.486534,1.7297757,1.2768448803338837e-260,1.2762519183151528e-258,0.6284599006387509,0.37826848492430876,Jejunum2
Bottom villous SI,Rpl6,34.45414,8.597083,3.904077788278666e-260,3.890220722054837e-258,0.9950319375443577,0.9773551857875641,Jejunum2
Bottom villous SI,Mgam2-ps,34.314335,1.8923558,4.79673590804953e-258,4.7503870794901553e-256,0.5557132718239887,0.28581258601276116,Jejunum2
Bottom villous SI,Pfdn5,34.29607,5.2203407,8.980159375699589e-258,8.866190992185358e-256,0.9875798438608943,0.9445765044413862,Jejunum2
Bottom villous SI,Slc39a5,34.246662,2.0468764,4.890361559115345e-257,4.813576918781674e-255,0.8867991483321505,0.7627924433879645,Jejunum2
Bottom villous SI,Guca2b,34.234627,65.23332,7.386432900825462e-257,7.248358243256841e-255,1.0,0.9904916802201926,Jejunum2
Bottom villous SI,Psma2,34.233723,2.981856,7.618643384545487e-257,7.453572777880336e-255,0.9428672817601136,0.8488052045539848,Jejunum2
Bottom villous SI,Aldh9a1,34.21517,4.0013957,1.438269259100717e-256,1.4028556806666661e-254,0.9758694109297374,0.8783935943950957,Jejunum2
Bottom villous SI,Selenos,34.21,1.9030762,1.716943388643606e-256,1.6648223227038006e-254,0.8969127040454223,0.7469035405980232,Jejunum2
Bottom villous SI,Guca2a,34.209995,28.43653,1.717162253245673e-256,1.6648223227038006e-254,0.9991128459900639,0.9812961341173527,Jejunum2
Bottom villous SI,Zfyve21,34.208122,1.785056,1.831094379296198e-256,1.76996652801131e-254,0.8271823988644429,0.6613912173151507,Jejunum2
Bottom villous SI,Rpl7,34.18439,9.799802,4.1249405978007285e-256,3.9753345432834785e-254,0.9946770759403832,0.9832978856499437,Jejunum2
Bottom villous SI,Ech1,34.14105,3.3502672,1.8157472896594406e-255,1.7446845609123525e-253,0.9559971611071683,0.8774552733641937,Jejunum2
Bottom villous SI,Stard4,34.138935,1.9824806,1.9517122713824213e-255,1.869763521708649e-253,0.9118168914123492,0.7609158013261604,Jejunum2
Bottom villous SI,Txndc17,34.073826,12.853229,1.801503227686536e-254,1.7207553759130123e-252,0.9980482611781405,0.9515826348054548,Jejunum2
Bottom villous SI,Plcb3,34.0548,2.8257499,3.446388270885259e-254,3.282201927006802e-252,0.9783534421575586,0.9261228575003128,Jejunum2
Bottom villous SI,Gapdh,33.930386,19.06806,2.3748538122933574e-252,2.255063392055619e-250,0.9987579843860894,0.9627799324408858,Jejunum2
Bottom villous SI,Zswim7,33.855858,1.5493325,2.9757098060195238e-251,2.817325251828162e-249,0.6996096522356281,0.4619041661453772,Jejunum2
Bottom villous SI,Rpl10,33.82185,8.180214,9.414649752370598e-251,8.861573389366902e-249,0.9547551454932577,0.883085199549606,Jejunum2
Bottom villous SI,Gm42031,33.804745,2.3154852,1.6796116225169657e-250,1.5763448032837279e-248,0.7031582682753726,0.5095083197798074,Jejunum2
Bottom villous SI,Faah,33.708702,1.6883973,4.310263202036245e-249,4.0218742045589643e-247,0.8603619588360539,0.6840360315275866,Jejunum2
Bottom villous SI,Sem1,33.6051,5.1582513,1.4132484605221369e-247,1.3148912549843569e-245,0.9957416607523066,0.9565870136369323,Jejunum2
Bottom villous SI,Mcee,33.59418,1.6310829,2.0401964622316724e-247,1.8927512294008487e-245,0.7313697657913414,0.5194545227073689,Jejunum2
Bottom villous SI,Car13,33.586277,1.9646417,2.6610453945436705e-247,2.461657609250499e-245,0.82097232079489,0.6311772801201051,Jejunum2
Bottom villous SI,Park7,33.54801,2.2849681,9.62492441201623e-247,8.878305275484114e-245,0.9201561391057488,0.8217815588640061,Jejunum2
Bottom villous SI,Nat8,33.520557,2.7671185,2.418746866130702e-246,2.2247647456703625e-244,0.9182044002838893,0.7573501814087327,Jejunum2
Bottom villous SI,Ssr4,33.455128,3.6750932,2.1677719909369754e-245,1.9882533729375072e-243,0.9501419446415897,0.8727636682096834,Jejunum2
Bottom villous SI,Cuta,33.359837,1.9473835,5.2451920198124106e-244,4.797196157496988e-242,0.8850248403122782,0.7619166770924559,Jejunum2
Bottom villous SI,Trappc2l,33.355255,2.406201,6.11239347473155e-244,5.574537382251641e-242,0.9378992193044713,0.8127736769673465,Jejunum2
