group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Bottom villous SI,Mgat3,28.564232,0.6148294,1.8699575466078344e-179,3.37459918346752e-178,0.7449077530126906,0.6408421820170441
Bottom villous SI,Hnrnph1,28.54697,0.61636263,3.0629955614820917e-179,5.524514620248566e-178,0.7654900287938573,0.6784395934922298
Bottom villous SI,Fhl2,28.545929,0.64716846,3.155579653871706e-179,5.688324350935122e-178,0.6007785005865416,0.4875358884382263
Bottom villous SI,Rpl27,28.512285,3.2262623,8.249834129034337e-179,1.4863052168296517e-177,0.9911485549749387,0.9755882665694451
Bottom villous SI,Ciao2b,28.504976,0.7657165,1.0163323021308351e-178,1.8300216605852767e-177,0.7227791404500373,0.6224764161691656
Bottom villous SI,Ppm1b,28.470158,0.6584905,2.743770775774661e-178,4.937716805790688e-177,0.773861576197078,0.6874022087529812
Bottom villous SI,Ei24,28.465977,0.6354285,3.090968725244083e-178,5.559438735069928e-177,0.6598059080729445,0.5554694739400569
Bottom villous SI,Arl2,28.464458,0.7036425,3.2277396102853876e-178,5.802203414146088e-177,0.6014183640823291,0.4968327029120904
Bottom villous SI,Pdxk,28.456099,0.6936075,4.0959968848735857e-178,7.358890341020796e-177,0.649674736056308,0.5503197678834556
Bottom villous SI,Spns3,28.43046,0.9331109,8.500705890732106e-178,1.5255435780004784e-176,0.37400021328783195,0.24492245059168452
Bottom villous SI,Mcrs1,28.426441,0.6650189,9.530883778426947e-178,1.7094699043695223e-176,0.6927055561480218,0.5942821552811071
Bottom villous SI,Comt,28.426098,0.7568317,9.624073987413146e-178,1.725226144828614e-176,0.7499733390210088,0.6617752054565617
Bottom villous SI,Slc39a11,28.413876,0.74222213,1.3627711045621318e-177,2.4415685411092358e-176,0.5637730617468274,0.4575794862446642
Bottom villous SI,Aamp,28.40478,0.7165854,1.7650933606420428e-177,3.160623358199021e-176,0.8367814866161886,0.7688404806392319
Bottom villous SI,Orai1,28.398954,0.6821588,2.083158632152429e-177,3.7280918203459634e-176,0.5729444385197825,0.46136201370216773
Bottom villous SI,Ces1e,28.392788,0.9168197,2.482345301072961e-177,4.440028700561803e-176,0.44603817852191535,0.32838110862993514
Bottom villous SI,Ubald2,28.391022,0.9317541,2.610144331643693e-177,4.66603044003968e-176,0.9159112722619175,0.8656063437086998
Bottom villous SI,Ddi2,28.382288,0.71522206,3.3455353413705364e-177,5.9773441337104464e-176,0.6498347019302548,0.5531604611949141
Bottom villous SI,Trpm4,28.343357,0.71386796,1.0106357467047784e-176,1.804666763405076e-175,0.8718140130105577,0.7934648862963132
Bottom villous SI,Use1,28.331223,0.8149846,1.425999843010995e-176,2.544964341161414e-175,0.8507518396075504,0.7843503623023288
Bottom villous SI,Tubb4b,28.278198,1.585652,6.408174098818918e-176,1.143027076134634e-174,0.9840567345632931,0.9527411930911908
Bottom villous SI,Mtif3,28.25158,0.8450162,1.3611421770333447e-175,2.425191787280438e-174,0.40092780206889195,0.27595740479120145
Bottom villous SI,Asnsd1,28.249384,0.8037421,1.4483991196100816e-175,2.5792369319697456e-174,0.4403327290178095,0.31830955961658236
Bottom villous SI,Slc16a5,28.177778,0.59265006,1.0948844811267409e-174,1.9486408750373114e-173,0.7880985389783512,0.6737152318886813
Bottom villous SI,Them4,28.17231,0.75829613,1.2774722514346915e-174,2.2711008610996155e-173,0.44726458355550813,0.3223503319205821
Bottom villous SI,Tmem176a,28.159363,0.7789893,1.8404402690047383e-174,3.27014937175663e-173,0.7058760797696492,0.6124960123957527
Bottom villous SI,Hip1r,28.15451,0.632248,2.1102952545478716e-174,3.7475732834476366e-173,0.6400767836194945,0.5342630147807197
Bottom villous SI,Prps1,28.151163,0.9680156,2.3190579516902946e-174,4.1160410099132026e-173,0.33619494507838327,0.20717313038326574
Bottom villous SI,Ap1ar,28.128149,0.6249442,4.435212325139961e-174,7.867628017425475e-173,0.7067292310973659,0.6095186012243844
Bottom villous SI,Ganab,28.113361,0.7575128,6.725998019186877e-174,1.191815840007949e-172,0.8031886530873413,0.7286454298257606
Bottom villous SI,Sh2d4a,28.109766,0.9958544,7.442329412046473e-174,1.3180230667466834e-172,0.33512850591873733,0.20743137522976196
Bottom villous SI,Slc12a7,28.096516,0.6623419,1.0805041492583876e-173,1.9125041918205616e-172,0.7943905300202624,0.7102492822312355
Bottom villous SI,Dnaja2,28.093168,0.7667901,1.1872090545021412e-173,2.1002216068274864e-172,0.8495254345739576,0.7836060095094867
Bottom villous SI,Hpgd,28.079723,1.0439157,1.7327240974585405e-173,3.063581461470371e-172,0.9307880985389784,0.8282671770800103
Bottom villous SI,Cdip1,28.077375,0.66078216,1.850965976535019e-173,3.270850386011663e-172,0.7208595499626747,0.6220206899694664
Bottom villous SI,Cfdp1,28.056557,0.7237797,3.322632276126986e-173,5.868226643039373e-172,0.48027087554655007,0.3603275152288505
Bottom villous SI,Abcf1,28.051233,0.69685763,3.858481964111887e-173,6.810885194715815e-172,0.8360883011624187,0.7736407966093971
Bottom villous SI,Cltb,28.047909,0.71327436,4.23618059776197e-173,7.473502218510666e-172,0.7783406206675909,0.6917316076501238
Bottom villous SI,Med28,28.041712,0.7445633,5.0412123739473935e-173,8.888888120856996e-172,0.763997013970353,0.6857008309407708
Bottom villous SI,Med8,28.034523,0.62338126,6.168671149318352e-173,1.0870936029243613e-171,0.6673243041484483,0.5622446034422519
Bottom villous SI,Rps18,28.020311,3.4383986,9.191640531914789e-173,1.6189422508067047e-171,0.9536098965554015,0.9230734174907715
Bottom villous SI,Mrps6,28.006445,0.8405865,1.3561387536970273e-172,2.387292238991741e-171,0.3933560840354058,0.26830120463625456
Bottom villous SI,Prpf4b,28.003042,0.6354123,1.4919319392240395e-172,2.6249058669127043e-171,0.5881411965447372,0.47872518191070806
Bottom villous SI,Abhd18,27.99019,0.9222722,2.1389519612247096e-172,3.76122353312308e-171,0.3538445131705236,0.22619210378404656
Bottom villous SI,Eif1b,27.926834,0.707029,1.2603461459863896e-171,2.2126305232827945e-170,0.5038925029327077,0.3873520788710143
Bottom villous SI,Tomm70a,27.913013,0.77379125,1.8547232708977018e-171,3.2543337391811035e-170,0.745334328676549,0.6660134591137644
Bottom villous SI,Aup1,27.889807,0.76641095,3.5468429901615135e-171,6.2199796815515735e-170,0.7910845686253599,0.7175712831730696
Bottom villous SI,Rab4b,27.87974,0.6965407,4.697908073184806e-171,8.234091321540252e-170,0.590274074864029,0.48188488356195597
Bottom villous SI,Borcs7,27.857553,0.88524675,8.725131621687048e-171,1.5284366489754008e-169,0.3725071984643276,0.2473985629433836
Bottom villous SI,Pnp,27.857313,1.4212031,8.784195458797181e-171,1.537948754811643e-169,0.9464647541857737,0.8876179191541722
Bottom villous SI,Atpaf2,27.85492,0.74904644,9.390674260483473e-171,1.643240750675929e-169,0.4554761650847819,0.3342903583527017
Bottom villous SI,Leng1,27.848076,0.8836381,1.1365211467608982e-170,1.987680672978093e-169,0.3687746614055668,0.24291725531300795
Bottom villous SI,Cdv3,27.84495,0.62058496,1.240032479903643e-170,2.167539177785009e-169,0.6099498773594967,0.5017849276154887
Bottom villous SI,Txndc11,27.801035,0.7741829,4.214441844157964e-170,7.358748238974574e-169,0.4594753119334542,0.3427668656671072
Bottom villous SI,Mapk6,27.758282,0.5830484,1.3842562646603628e-169,2.4157142434897193e-168,0.6529273754932281,0.53995959227696
Bottom villous SI,Dolpp1,27.742378,0.6219021,2.153380936295285e-169,3.7559105093621435e-168,0.6658312893249441,0.5656017864467028
Bottom villous SI,Asna1,27.736292,0.6870885,2.550092913078465e-169,4.445450847664052e-168,0.5465500693185453,0.4328031718543499
Bottom villous SI,Rab7,27.731089,0.69582236,2.9464949601480074e-169,5.133706950263272e-168,0.8578436600191959,0.7824059305169454
Bottom villous SI,Metap2,27.719616,0.6510078,4.051456564061923e-169,7.055084960665543e-168,0.5824357470406313,0.47301341354114446
Bottom villous SI,Rnf14,27.709686,0.61860216,5.336994363729629e-169,9.288671861617848e-168,0.6258931427962034,0.5169302283188261
Bottom villous SI,Capza2,27.692858,0.84782976,8.511593041747902e-169,1.4805861064268912e-167,0.9236962781273328,0.8603654924121588
Bottom villous SI,Cers2,27.671701,0.8549778,1.5299719614816657e-168,2.6585115595498155e-167,0.9092460275141303,0.8297710735390178
Bottom villous SI,Ihh,27.670168,0.623976,1.5963988375965494e-168,2.772444135115901e-167,0.7209661938786392,0.622643515775722
Bottom villous SI,Gng5,27.658918,2.4760342,2.180093774962845e-168,3.784103630358895e-167,0.973445664924816,0.9170882134013885
Bottom villous SI,Ak6,27.637886,0.80750096,3.9025571780689767e-168,6.7702342017171904e-167,0.4123920230350859,0.290267207461757
Bottom villous SI,Ufd1,27.634008,0.65228873,4.344736916654561e-168,7.5332884722982e-167,0.5876079769649142,0.4778137295113096
Bottom villous SI,Serp1,27.616436,1.0225213,7.064008328667742e-168,1.2235059489862555e-166,0.9093526714300949,0.8690698628264139
Bottom villous SI,Snx9,27.584232,0.7249428,1.7202187921497077e-167,2.9778693675363705e-166,0.8649354804308415,0.7768308800072916
Bottom villous SI,Ltbr,27.581728,0.72629637,1.8434037841554223e-167,3.1894046715679425e-166,0.8238775727844726,0.7510671588509623
Bottom villous SI,Txnl4a,27.572886,0.76513815,2.3531768110450822e-167,4.069218711547428e-166,0.4959475311933454,0.38517978398578134
Bottom villous SI,Mrpl37,27.563042,0.727967,3.0879622267994677e-167,5.336983966392977e-166,0.5011197611176282,0.3890382658099014
Bottom villous SI,Ywhaq,27.557844,0.9744615,3.564213171106286e-167,6.156801617397883e-166,0.9121787352031566,0.860031293199046
Bottom villous SI,Acsm5,27.54628,1.2911398,4.903700041211246e-167,8.466093894679415e-166,0.24981337314706195,0.12023576235397773
Bottom villous SI,Zmat5,27.538517,0.6648055,6.07421749723524e-167,1.048135285399464e-165,0.598698944225232,0.4944629266736545
Bottom villous SI,Pex2,27.516436,0.6351271,1.1164026501948005e-166,1.925377113330082e-165,0.7329103124666738,0.6433638669887132
Bottom villous SI,Washc3,27.500984,0.6768113,1.7087134205047382e-166,2.9437466798823626e-165,0.5363122533859443,0.4220480335414483
Bottom villous SI,Mrpl9,27.496677,0.72909224,1.9238027847573817e-166,3.3107661463695134e-165,0.5118907966300522,0.40067447477555485
Bottom villous SI,Camta2,27.46083,0.64046645,5.158496668478827e-166,8.86333501553161e-165,0.593846646048843,0.4876118428048429
Bottom villous SI,Tmco1,27.442175,0.73899585,8.614673679295602e-166,1.479386913489673e-164,0.7861256265330063,0.7049324765680779
Bottom villous SI,Dpp3,27.354042,0.63640815,9.667200628174245e-165,1.6592534411515444e-163,0.7252852724752052,0.6366798827264579
Bottom villous SI,Psap,27.34689,2.0522764,1.1759358215238586e-164,2.0172735386768214e-163,0.9835768369414525,0.9702562700329642
Bottom villous SI,Sf3b1,27.326355,0.63027996,2.0629063684992994e-164,3.5369586886351504e-163,0.8582702356830543,0.792614197390208
Bottom villous SI,Rfng,27.325523,0.68518114,2.1104018160479785e-164,3.6164714772350845e-163,0.5214887490668657,0.4093940360631333
Bottom villous SI,Nckap1,27.324858,0.7070797,2.149239051591761e-164,3.6810707045432365e-163,0.8547509864562227,0.7748408756019384
Bottom villous SI,Kctd5,27.319204,0.6162986,2.508685966424074e-164,4.2944287606575416e-163,0.6873200383918098,0.5875677892722052
Bottom villous SI,Xpo7,27.300434,0.7365534,4.191663256425898e-164,7.171587081807637e-163,0.4620347659166045,0.34516702365218976
Bottom villous SI,Tmem126b,27.300165,0.7090721,4.222580117880132e-164,7.220656732296614e-163,0.45654260424442783,0.3371006699175136
Bottom villous SI,Gngt2,27.295527,0.8018478,4.793288870035071e-164,8.192235636266927e-163,0.4310547083288898,0.309544425709034
Bottom villous SI,Clec2e,27.289867,0.7908381,5.595021018613483e-164,9.557420824652715e-163,0.9159112722619175,0.7953181728417567
Bottom villous SI,Coq5,27.288774,0.98710126,5.7645019737471344e-164,9.841721111709478e-163,0.32926309054068464,0.20551732519102522
Bottom villous SI,Ctsc,27.263628,0.6479618,1.1456668510714038e-163,1.9549605859852152e-162,0.7716220539618215,0.6858527396740038
Bottom villous SI,Rplp1,27.23543,11.985329,2.4729551955898426e-163,4.217610062843004e-162,0.9992534925882478,0.9979948047213234
Bottom villous SI,Krcc1,27.234592,0.645234,2.5300277574681804e-163,4.312668751312577e-162,0.7209128719206569,0.6275349769858269
Bottom villous SI,Gstt2,27.220829,0.7180917,3.682027209025911e-163,6.273047411261295e-162,0.5615868614695532,0.45815673943094987
Bottom villous SI,Nkiras2,27.217157,0.65225416,4.069659388033138e-163,6.929797117228369e-162,0.7332835661725499,0.6381989700587887
Bottom villous SI,Tmem70,27.215437,0.73925495,4.2650711353265764e-163,7.258714897417951e-162,0.48027087554655007,0.3667684455179328
Bottom villous SI,Psmd4,27.195988,0.65877,7.244762060710331e-163,1.2323347899369496e-161,0.8270768902634105,0.7521609017302404
Bottom villous SI,Picalm,27.191216,0.7600487,8.249994751124341e-163,1.4025859954715606e-161,0.8989015676655647,0.8254112928952285
Bottom villous SI,Ggt6,27.177078,0.7587451,1.2122709297428855e-162,2.05990352456574e-161,0.4344673136397568,0.316365127831199
Bottom villous SI,Bfsp1,27.160444,1.374873,1.9060492899254376e-162,3.2370752932794715e-161,0.23973552308840781,0.11265551656564736
Bottom villous SI,Uba1,27.123404,0.7306892,5.216130776914109e-162,8.853984339257204e-161,0.8352884717926842,0.7703595679715627
Bottom villous SI,Pxmp2,27.11827,1.2084659,5.996219685159682e-162,1.0172777327135067e-160,0.26410365788631757,0.1377204575491045
Bottom villous SI,Tbc1d24,27.108652,0.70723534,7.785711014586614e-162,1.3201768913126514e-160,0.4589420923536312,0.3402451806954382
Bottom villous SI,Eif1ax,27.104246,0.7192805,8.774768380452282e-162,1.4871044470493537e-160,0.5525221286125627,0.45092588372905557
Bottom villous SI,Serf1,27.092247,0.71268934,1.215170240479345e-161,2.0583300741802547e-160,0.5270875546550069,0.41718695407798995
Bottom villous SI,Wbp2,27.086145,0.84643185,1.4338555167239425e-161,2.4274790433892228e-160,0.9007145142369628,0.8210515122514394
Bottom villous SI,Rplp2,27.08536,3.776659,1.4647425944740192e-161,2.478470370156903e-160,0.9862962567985496,0.976818727308633
Bottom villous SI,Tmem59,27.077492,1.9375595,1.8131490836369343e-161,3.066396970414794e-160,0.9706196011517543,0.9195795166264108
Bottom villous SI,Mrpl47,27.076683,0.81911767,1.853377600782818e-161,3.132790358181847e-160,0.39735523088407804,0.27809931792978776
Bottom villous SI,Atpaf1,27.071226,0.77820444,2.1488610038935384e-161,3.630349424945206e-160,0.40684653940492693,0.2863935347643136
Bottom villous SI,Osr2,27.066408,0.8400732,2.448670357722339e-161,4.134692599323521e-160,0.5267676229071131,0.4210758176487566
Bottom villous SI,Ube2m,27.063372,0.7288338,2.658635114752972e-161,4.486881060104532e-160,0.8615228751199744,0.8008932233514104
Bottom villous SI,Zdhhc4,27.050323,0.7895098,3.786170004554497e-161,6.386441932969798e-160,0.4284952543457396,0.3122332102872594
Bottom villous SI,Polr3k,27.025267,0.7196256,7.461500346078162e-161,1.2579349277970416e-159,0.4779780313533113,0.3642771422929104
Bottom villous SI,Pigr,27.025108,8.103061,7.493432318556901e-161,1.2626589895856449e-159,0.9945078383278234,0.9869966124352489
Bottom villous SI,Commd2,27.022232,0.72165823,8.100027065580985e-161,1.3641594878053318e-159,0.4748853577903381,0.36000850688906105
Bottom villous SI,Nsun4,26.998455,0.85680497,1.5408994033675935e-160,2.593740210517349e-159,0.3648821584728591,0.24355527199258686
Bottom villous SI,Ap1b1,26.996683,0.6747148,1.6165835584965802e-160,2.7197186131350753e-159,0.7830329529700331,0.7119658509167692
Bottom villous SI,Jpt1,26.984797,1.3876029,2.2289646785681755e-160,3.7480273253944555e-159,0.9729124453449931,0.9367148217351016
Bottom villous SI,Ubxn1,26.978886,0.8047485,2.6150244931767256e-160,4.3949019137017485e-159,0.8575770502292844,0.7970955050205837
Bottom villous SI,Lrpprc,26.970198,0.76788914,3.3067008875437466e-160,5.554466085033811e-159,0.4248160392449611,0.3065973962843124
Bottom villous SI,March6,26.962906,0.82239795,4.0263792682592405e-160,6.759836436596443e-159,0.9050869147915112,0.8307584803050327
Bottom villous SI,Cs,26.948439,2.12461,5.949774243519159e-160,9.978621374130704e-159,0.9870960861682841,0.949733400173176
Bottom villous SI,Cps1,26.94643,1.0771506,6.281260974426227e-160,1.0529102313569612e-158,0.8778393942625573,0.8411642285314983
Bottom villous SI,Alad,26.917574,0.67583114,1.3678109944909979e-159,2.290444914789516e-158,0.683054281753226,0.5984444545716934
Bottom villous SI,Vamp8,26.913588,1.8715618,1.5229453826362512e-159,2.5489005535723883e-158,0.9909885891009917,0.9570402102416868
Bottom villous SI,Crip1,26.884062,36.641487,3.373389735346981e-159,5.6429993578071125e-158,1.0,0.999802518646797
Bottom villous SI,Fas,26.873936,0.685144,4.43030180183948e-159,7.407161764494438e-158,0.4815506025381252,0.3633201172735421
Bottom villous SI,Edem2,26.833319,0.7147615,1.320647697323353e-158,2.2068897985550958e-157,0.567665564679535,0.4705980646827386
Bottom villous SI,Zfp524,26.82547,0.6489214,1.6306760460331956e-158,2.7235580003197994e-157,0.5582275781166685,0.4507284023758526
Bottom villous SI,Ecsit,26.824135,0.87091917,1.6902432042674563e-158,2.8215874793058337e-157,0.36658846112829263,0.24606176609093255
Bottom villous SI,1110038B12Rik,26.823608,0.54422104,1.7142603877837007e-158,2.8602013756897558e-157,0.7154207102484803,0.6163544942198727
Bottom villous SI,Ap5s1,26.82053,0.6073401,1.8620429793553932e-158,3.105168263868227e-157,0.6778287298709609,0.5773139497789728
Bottom villous SI,Herpud1,26.814693,0.8210196,2.1780082605248726e-158,3.630201171453047e-157,0.8635491095233017,0.8014097130444029
Bottom villous SI,Tepsin,26.801943,0.66977525,3.067046405614093e-158,5.1093701344298755e-157,0.5118907966300522,0.40029470294247216
Bottom villous SI,Tmem176b,26.800873,0.92224026,3.1564464005245546e-158,5.255589068640291e-157,0.7927908712807934,0.7132115025292804
Bottom villous SI,Fgfr1op2,26.79855,0.5961953,3.359515537720263e-158,5.590822635840138e-157,0.6730297536525541,0.5756125719667624
Bottom villous SI,1190007I07Rik,26.775776,0.8453515,6.188387539227868e-158,1.029325562617062e-156,0.3784792577583449,0.2589132449224506
Bottom villous SI,Hectd4,26.773937,0.6069505,6.501293816748993e-158,1.0808149890511908e-156,0.5740641996374107,0.4645672879733856
Bottom villous SI,Pttg1ip,26.768858,1.0258471,7.449303143656135e-158,1.2377805043383342e-156,0.9432654367068358,0.8805237813121877
Bottom villous SI,Mro,26.73202,1.2649095,1.9984913095362008e-157,3.318996498373263e-156,0.2468273435000533,0.1214054595998724
Bottom villous SI,Wdfy1,26.730236,0.6190639,2.0961562332604905e-157,3.4794038041550094e-156,0.5754505705449504,0.46714973643834784
Bottom villous SI,Epha1,26.720901,0.58528805,2.6910417344246144e-157,4.4645571632013705e-156,0.5861682840993921,0.46877515988394175
Bottom villous SI,Spink4,26.71563,1.6222181,3.098663284894989e-157,5.138178949811747e-156,0.9972272581849205,0.992784335171429
Bottom villous SI,Cdk18,26.690207,0.64097023,6.11534443828441e-157,1.0135210225359966e-155,0.8258504852298176,0.7308177247109936
Bottom villous SI,Rpl32,26.671509,6.3807325,1.0078426295087945e-156,1.669481749291505e-155,0.9975471899328143,0.9917817375320908
Bottom villous SI,Tspan7,26.635015,0.6428699,2.669346231328846e-156,4.4194791322282965e-155,0.6943052148874906,0.6040954594479636
Bottom villous SI,Npepps,26.61928,0.60501134,4.0610004265674524e-156,6.716670019043556e-155,0.7461874800042657,0.6633550562821857
Bottom villous SI,Med21,26.617603,0.666532,4.2465000968263173e-156,7.019879960370592e-155,0.5170097045963528,0.40789013960412585
Bottom villous SI,Micu1,26.6045,0.65789,6.021148394943116e-156,9.948453220610979e-155,0.8227044897088621,0.7313645961506327
Bottom villous SI,Pak1,26.604124,0.5780099,6.081758076633299e-156,1.0043455729110284e-154,0.669243894635811,0.5677133178386425
Bottom villous SI,Tpd52l2,26.595558,0.64944494,7.640654011116336e-156,1.2611376009657e-154,0.551509011410899,0.44568503243251456
Bottom villous SI,Brpf3,26.592098,0.60489535,8.377949977420679e-156,1.3821262903476067e-154,0.6778820518289431,0.5863829011529873
Bottom villous SI,Polg2,26.590044,0.83315206,8.849255830663806e-156,1.4591329136515883e-154,0.3748533646155487,0.2554497258047365
Bottom villous SI,Pglyrp1,26.581945,0.9243024,1.0978370191041173e-155,1.8092735151493835e-154,0.6510077850058654,0.5635206368014097
Bottom villous SI,Arl2bp,26.57054,0.66104704,1.4872224390525563e-155,2.4497436961638663e-154,0.5393516049909353,0.43394248735359797
Bottom villous SI,Cct4,26.558073,0.6632942,2.072046817644562e-155,3.4113223614306315e-154,0.7503999146848672,0.6769053152865758
Bottom villous SI,Psmd12,26.547155,0.65545046,2.770011927840045e-155,4.558095570352491e-154,0.5589740855284206,0.4552249008795516
Bottom villous SI,Scpep1,26.546774,0.7898462,2.798213236266524e-155,4.602155595153578e-154,0.40828623227044897,0.291604004314208
Bottom villous SI,Galk2,26.54554,0.67595404,2.8915760289477085e-155,4.7532857481963735e-154,0.49733390210088513,0.38662291695149553
Bottom villous SI,Eif3g,26.544806,0.64143485,2.9485434413294824e-155,4.844464376759407e-154,0.6680174896022182,0.5783773109116043
Bottom villous SI,Snrpa1,26.531988,0.6900725,4.145097510142429e-155,6.806941664036029e-154,0.45099712061426894,0.33605249965820533
Bottom villous SI,Ywhah,26.53112,0.9150111,4.241801718148054e-155,6.962204802766137e-154,0.9463047883118268,0.9072141457412387
Bottom villous SI,Nisch,26.512194,0.596413,7.012272085969405e-155,1.149777573872637e-153,0.8277167537591981,0.7608196995245257
Bottom villous SI,Hsdl2,26.506147,0.78977764,8.233244169564746e-155,1.3492908021035423e-153,0.42305641463154525,0.3076455665436206
Bottom villous SI,Ramac,26.502478,0.6360446,9.075377168878814e-155,1.4865477011529807e-153,0.5935800362589314,0.48706497136520377
Bottom villous SI,Pop7,26.496574,0.6759653,1.0614582767203696e-154,1.7377880559795707e-153,0.49584088727738085,0.38458733992617233
Bottom villous SI,Tbc1d14,26.486393,0.6271819,1.3906325369417015e-154,2.2755484772003463e-153,0.531406633251573,0.42024031961597474
Bottom villous SI,Puf60,26.479445,0.6134723,1.672050481742237e-154,2.734658044733947e-153,0.6933454196438094,0.6032447705418584
Bottom villous SI,Dao,26.47427,1.1117998,1.917879682679422e-154,3.13512635723064e-153,0.2786605524154847,0.15555454283066733
Bottom villous SI,Snx4,26.472961,0.58767825,1.985623726003823e-154,3.244223785123149e-153,0.7409086061640183,0.6445335642346078
Bottom villous SI,Uck1,26.468252,0.63189906,2.2495953490122513e-154,3.673656340053643e-153,0.5792897515196758,0.47498822707317445
Bottom villous SI,Vwa8,26.468088,0.6991244,2.2593694329550076e-154,3.687752383364632e-153,0.6014716860403114,0.5084537210044205
Bottom villous SI,Slc2a9,26.454237,0.7096283,3.261322163244354e-154,5.320454069749569e-153,0.433774128185987,0.31522581233195096
Bottom villous SI,Dus2,26.424833,1.0238312,7.104006020717403e-154,1.1583476483780878e-152,0.30484163378479257,0.18385513983198895
Bottom villous SI,2610507B11Rik,26.422516,0.6243812,7.553362683994135e-154,1.2309960335827895e-152,0.7852724752052895,0.7035956797156269
Bottom villous SI,Rrp1,26.417213,0.60107267,8.691169882440868e-154,1.4157135199525906e-152,0.6683907433080942,0.5753239453736195
Bottom villous SI,Rhbg,26.416996,0.8134565,8.740961357751666e-154,1.4231060889309758e-152,0.3782659699264157,0.2593233985021799
Bottom villous SI,Surf1,26.4157,0.6349854,9.04591146242063e-154,1.4720123566746474e-152,0.5731577263517116,0.46879035075726505
Bottom villous SI,Ogfod3,26.401123,0.73562956,1.3300921778769214e-153,2.1633262449751337e-152,0.4412392023035086,0.3270443117774841
Bottom villous SI,Zfp207,26.388964,0.6078471,1.8342672652027922e-153,2.9818388044850024e-152,0.781220006398635,0.705084385301311
Bottom villous SI,Sec24a,26.385454,0.62547094,2.0124899296542096e-153,3.2699163250571794e-152,0.7660232483736803,0.6761153898737639
Bottom villous SI,Pja1,26.328968,0.6064302,8.938162318333551e-153,1.4515521652283636e-151,0.758611496214141,0.6670160567531027
Bottom villous SI,Sdc1,26.326958,0.5638305,9.424971155823476e-153,1.529840089320065e-151,0.6840140769969073,0.5864436646462805
Bottom villous SI,Rad23b,26.32548,0.5995559,9.79925859617918e-153,1.589794290339924e-151,0.737069425189293,0.6548785489677802
Bottom villous SI,Hnrnpll,26.274551,0.70558566,3.7474030635007573e-152,6.073539553469977e-151,0.47333902100885145,0.3635783621200383
Bottom villous SI,Cript,26.270178,0.7314909,4.204419572214432e-152,6.81082217204932e-151,0.8579503039351605,0.7639794011757736
Bottom villous SI,Dap3,26.22316,0.6351537,1.446890728599193e-151,2.3426713727595259e-150,0.6244534499306814,0.5330629357881784
Bottom villous SI,Sugt1,26.21949,0.6160511,1.5932536864239888e-151,2.5783556524410263e-150,0.6512210728377946,0.5553935195734403
Bottom villous SI,Hint3,26.199316,0.6280802,2.705543793676435e-151,4.3761764217857567e-150,0.7478937826596993,0.6487566270184872
Bottom villous SI,Ap3m1,26.186367,0.6466448,3.7999240810989094e-151,6.143242311380986e-150,0.5580676122427215,0.4546476476932659
Bottom villous SI,Gsdmd,26.186054,1.3245811,3.8311638846067976e-151,6.190646947674197e-150,0.9668870640929935,0.8859621139619317
Bottom villous SI,Ddhd2,26.170563,0.6288307,5.750393591801756e-151,9.287216463797884e-150,0.6437026767622908,0.5453219705600875
Bottom villous SI,Snx17,26.167294,0.62061405,6.2649883724125e-151,1.0113257480166878e-149,0.7570651594326544,0.6793054732716584
Bottom villous SI,Cwc15,26.151155,0.6099729,9.561445618103008e-151,1.5426850163940811e-149,0.7831395968859977,0.6933570310957177
Bottom villous SI,Nfyc,26.134024,0.61757654,1.4973359372159227e-150,2.414659876774029e-149,0.6037645302335501,0.5054459280864056
Bottom villous SI,Ube2v2,26.118813,0.6824469,2.2293134751967532e-150,3.5932793582989105e-149,0.4967473605630799,0.3890230749365781
Bottom villous SI,Micu2,26.116804,0.58417875,2.3495306262884838e-150,3.7851594944971905e-149,0.7538658419537165,0.6618055872032084
Bottom villous SI,Zfand6,26.10863,0.72366834,2.9095642830576837e-150,4.685051515138021e-149,0.8768262770608937,0.8164334867611539
Bottom villous SI,Derl2,26.077517,0.6022914,6.560080357945046e-150,1.0557935910082543e-148,0.7089154313746401,0.6207446566103085
Bottom villous SI,Dlg3,26.073984,0.5654487,7.193923182988709e-150,1.157228749191781e-148,0.6372507198464328,0.5341414877941333
Bottom villous SI,Gmppa,26.05336,0.6125804,1.232428605199572e-149,1.980535466344857e-148,0.6856670576943585,0.5956189521335582
Bottom villous SI,Arhgap27,26.046644,0.6088476,1.4684636358010312e-149,2.3586740538227008e-148,0.5612669297216594,0.4576706314846041
Bottom villous SI,Eif4g2,26.027868,1.2355748,2.3959183631483772e-149,3.846455711300117e-148,0.96912658632825,0.9451153746828905
Bottom villous SI,Atp6v0e,26.004026,1.2660064,4.459093501910575e-149,7.155160721132352e-148,0.9530766769755785,0.8927524343374501
Bottom villous SI,Abcb10,25.9858,0.6564154,7.166916747163111e-149,1.1494481231105863e-147,0.48080409512637307,0.36924455786963195
Bottom villous SI,Galk1,25.979734,0.7699119,8.39199787907198e-149,1.3452614276357442e-147,0.5021328783192919,0.4029227240274043
Bottom villous SI,Leap2,25.915804,4.454449,4.419405824716597e-148,7.08091896034617e-147,0.9424122853791191,0.868036883440429
Bottom villous SI,Usp34,25.909904,0.6106763,5.150535475752771e-148,8.248265765609038e-147,0.587767942838861,0.4855306931595497
