group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Ileum,Dcaf4,5.9878993,0.5850719,2.125688175587811e-09,1.0253674398453979e-08,0.08630980577925154,0.059647979139504564
Ileum,Pitpnc1,5.984724,0.64389074,2.167572014763287e-09,1.045102486508852e-08,0.07858834675509237,0.051913047838732324
Ileum,Camsap2,5.982638,0.82442904,2.195524889074411e-09,1.0584219955766366e-08,0.06376125059213643,0.037057466653294555
Ileum,Sntb1,5.979464,1.0086848,2.2387263536938104e-09,1.0781217232846759e-08,0.055329227854097586,0.028645572159261858
Ileum,Pygm,5.976837,0.77415097,2.2751127094233557e-09,1.0953178321463321e-08,0.06807200378967314,0.04143265469862602
Ileum,Pde3b,5.969653,0.6150246,2.3775880156831157e-09,1.1443117037318038e-08,0.08389388915206064,0.057341289740246715
Ileum,Slc4a3,5.9654875,0.91515523,2.4390446035911485e-09,1.1735403133672165e-08,0.05869256276646139,0.032067997191856386
Ileum,Il1r1,5.9619527,0.53920484,2.4924167295682296e-09,1.199041485830879e-08,0.09398389388915206,0.06752081035001505
Ileum,Icam2,5.9582405,0.68026286,2.5496791370880522e-09,1.2260409732035711e-08,0.07560397915679773,0.04906729515595226
Ileum,Rbms3,5.9556007,0.7613649,2.591180633443071e-09,1.2456263661511249e-08,0.07134059687351967,0.04485507973122054
Ileum,Mettl22,5.953698,0.6650331,2.6215022331010843e-09,1.2600148815791055e-08,0.07621980104216011,0.04968157657205897
Ileum,Cend1,5.9374313,1.3790326,2.8952201967338917e-09,1.3903344347992517e-08,0.04467077214590241,0.018165179019155552
Ileum,Fam162b,5.934879,1.472632,2.9406255439209945e-09,1.411718894951514e-08,0.04263382283278067,0.016134289439374186
