Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,analysis
GO_Cellular_Component_2023,Actin-Based Cell Projection (GO:0098858),25/84,8.444995228406996e-06,8.239576425553852e-05,0,0,3.1765199282697982,37.10790432404337,ITGB1;CLIC4;USH1C;PDGFA;ESPN;IQGAP2;ACTG2;MTM1;CDC42;SLC9A3R1;HYAL2;DAG1;ENPP7;CXADR;ACTN2;MYO7B;ACTA2;VIL1;MYO1E;MYO1C;MYO1A;ANKS4B;EZR;UTRN;SLC27A4,Conserved Top Villous SI markers
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),42/163,7.208090775031817e-07,8.630930523744243e-05,0,0,2.61188278455927,36.93957492959143,SLC22A4;SLC26A2;SLC22A5;SLC43A2;SLC3A1;CD3G;MIA3;SLC3A2;AQP1;SCAMP5;CHMP1B;CHMP1A;TOM1;FLVCR1;LRRC8D;SLC26A11;SNX7;ABCD1;SLC18A1;RILP;SLC13A1;SLC36A1;CUBN;RALBP1;SLC6A19;ABCC2;TMEM30A;TMEM30B;SLC52A2;CMTM6;SLC16A10;NRG1;SCAMP2;SLC6A8;TCN2;CHMP2B;CHMP3;MYH9;SLC25A10;ZG16;SLC26A6;ABCG2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),29/94,7.257697718572279e-07,8.630930523744243e-05,0,0,3.3492044707429325,47.34446489225562,PLEKHF2;PI4K2B;STX12;PLEKHF1;SAR1B;GOSR2;GOSR1;WASL;FNBP1L;RAB22A;LAPTM4B;S100A10;SRGN;ANXA2;TRAPPC4;PLEKHA3;PHETA1;SYT7;VAMP8;VAMP7;HOOK2;TRAPPC6B;CHMP2B;CHMP4C;LAMTOR1;SQSTM1;CHMP5;VAMP3;PICALM,Conserved Top Villous SI markers
GO_Biological_Process_2023,Organelle Organization (GO:0006996),84/418,7.059930182369889e-07,8.630930523744243e-05,0,0,1.9037828063784905,26.964533313740493,RB1;USP6NL;PI4K2B;PLEKHF1;UBXN2A;MAST2;MIA3;WASL;FNBP1L;LIMD1;SIPA1L3;RAB43;GOLGA5;CAPZB;CHMP1B;CFL1;CHMP1A;MYO18A;SH3BGRL3;TMED7;ABCD1;RAB8A;SH3D19;TMED4;RAB2A;CXADR;SEMA6A;PDCD6IP;TANGO2;TPM1;GAK;RAB30;TMEM135;RAB31;TBC1D20;PALLD;CHMP4C;YME1L1;CHMP3;WDPCP;RHOU;ARHGEF7;OPTN;CHMP5;RAB1A;SAR1B;MAPKAP1;VPS4B;ATL2;NEDD9;TOR1AIP2;CDC42;FGD4;SLC9A3R1;FGD6;PACSIN2;APOE;SEC31A;ARFGEF1;SEC16B;HACE1;YTHDF2;TOR1A;CSNK1A1;ATP8B1;SEC16A;SURF4;EIF2AK3;RANBP9;CDC42BPB;LYSMD3;CIDEC;VMP1;PINK1;SEC23IP;GOLPH3;VAPA;VAPB;CHMP2B;TRIP11;TMCC1;SLC25A33;NECTIN2;SLC25A36,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Late Endosome Membrane (GO:0031902),25/85,1.0630060979808928e-05,0.00010098557930818482,0,0,3.123400170648464,35.768631000612,CD63;RNF13;GOSR2;ABHD6;LITAF;LAPTM4B;LAPTM4A;CHMP1B;CHMP1A;LAMP2;UBXN6;TMEM30A;ANXA2;STARD3NL;RAB27B;SNF8;SLC39A14;VAMP8;VAMP7;CHMP2B;VPS41;CHMP4C;CHMP3;LAMTOR1;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),26/80,8.838767463630772e-07,0.00010241638504653196,0,0,3.6120358514724713,50.34798067074736,ITGB1;LRP1;CLTC;ZDHHC5;CIB1;ZDHHC7;ACTB;EGFR;LGALS3;KIF5B;STX3;SPTBN1;PLS1;ITGA3;PRKCE;ARHGEF16;PPP2R5A;VAMP8;TMEM59;TMBIM1;NUMB;SQSTM1;ARF6;EPHA2;BCL2L1;PICALM,Conserved Top Villous SI markers
GO_Molecular_Function_2023,PDZ Domain Binding (GO:0030165),22/62,1.1342358183460396e-06,0.00010926471716733516,0,0,4.122305070302514,56.43250723539476,SLC22A4;CXADR;MAP2K2;SLC22A5;CADM1;PLEKHA1;FZD7;ARHGEF16;PTEN;CRIM1;CRIPT;PDZK1;PSEN1;ATP2B1;F11R;CLCN3;GNG12;SLC9A3R1;SRR;GNG5;RAPGEF2;SLC26A6,Conserved Top Villous SI markers
GO_Molecular_Function_2023,Purine Ribonucleoside Triphosphate Binding (GO:0035639),92/476,1.2624547951893754e-06,0.00010945483074291885,0,0,1.814709595959596,24.648206856165352,ARF4;ARF1;NDUFA13;PANK3;DYRK2;PRAG1;MAST2;RND2;RAB22A;IFIH1;TUBA1A;RPS6KA5;PIM1;RAC2;MYO18A;RAC1;PRKACB;ARL5A;ABCD1;PDK2;RAB8A;RAB2A;ABCG8;ABCG5;ARL14;TAP2;TAP1;LMTK2;RHOF;RHOC;GNL1;RHOD;RHOA;RHOB;DNM2;RAP2C;ARL4D;ACTA1;TUBB2A;RAB31;RAP2B;LATS2;RAB37;OAS3;RRAGD;SCG5;MYH9;RHOU;TRIB1;ARF5;ARL8A;ARHGEF5;ARF6;PXK;PNKP;ATL2;NLRC4;ATP1A1;NT5C2;RAP1B;CDC42;RAB21;SRR;RAP1A;NUAK2;RRAS;GNA11;DHX36;PGK1;RAB6A;PCK1;GBP2;MARK2;GCH1;NEK6;INSR;RAB27B;CDC42BPB;CDK11B;RAB11A;RAB11B;RAB10;MFHAS1;PINK1;SNRK;P2RX4;TAOK1;STK17B;KRAS;RHEBL1;RAB5A;BMPR1A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),96/500,1.0135680600025831e-06,0.00011450785157879182,0,0,1.8009434907415072,24.856682786808687,DDR1;ATF2;APP;GSK3B;GSK3A;BMPR2;DYRK2;PRAG1;GMFG;MAST2;TESK2;LIPE;STK10;PPP4R1;TBK1;RPS6KA5;RB1CC1;PIM1;KDR;PRKG2;PRKACA;JAK2;PRKACB;PDK2;JAK1;CSNK1G3;MAP2K1;CSNK2A1;CHUK;PRKCE;PRKCD;DYRK1B;LMTK2;ATG13;YWHAZ;LATS2;LCK;DGKQ;MAPKAPK2;FAM20B;ULK2;PRKD2;SGK3;EPHA1;TRIB1;SGK1;HCST;SGK2;CSF1R;BECN1;RNASEL;PXK;ROCK1;CAB39;TNKS;ROCK2;SRC;PRKX;PRKCZ;EGFR;MAPK8;NUAK2;GRK5;RIPK1;PCK1;MAPK6;PAK2;MARK2;MAPK3;LYN;CDK18;MAP3K1;CSNK1A1;NEK6;INSR;EIF2AK3;EIF2AK2;CDC42BPB;CDK11B;ACVR2A;HIPK2;SMAD7;PINK1;SNRK;BMP2;SBK1;TAOK3;STK24;STK25;TAOK1;STK17B;PKN2;PKN1;MAP3K13;MAP3K11;BMPR1A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Cytoplasmic Side Of Plasma Membrane (GO:0009898),32/124,1.4001539702618004e-05,0.0001296039957088487,0,0,2.6104072482372422,29.17480744330435,ERRFI1;SRC;TRADD;SYAP1;PTEN;AP2A2;LITAF;RAB21;SOCS3;PPP3CA;RGS2;CDH1;RGS1;JAK2;CYTH1;JAK1;LYN;MAP2K2;JUP;CHUK;RHOA;LCK;CHMP4C;S100A6;MYH9;PKP4;ESYT2;KRAS;EZR;C2CD2L;FRK;PTPN3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),38/144,1.2722248289880147e-06,0.0001380709831119702,0,0,2.695215431064488,36.58685776668337,FLII;NEDD9;WASL;CORO1C;EPS8;CDC42;POF1B;RAC2;RAC1;GAS2L1;PLS1;GAS2L3;MARCKSL1;TPM4;TPM2;TPM1;MYO7B;DSTN;COBL;SHROOM3;ARPC4;RHOF;VIL1;MAD2L2;ACTA1;MYO1E;MYO1C;MYO1A;MYO5B;ELMO1;FAT1;NOSTRIN;CDC42EP2;ELMO3;TAGLN2;ARHGEF2;MCU;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Autophagy Of Mitochondrion (GO:0000422),19/49,1.283244366165689e-06,0.0001380709831119702,0,0,4.743531914893617,64.35131856013483,ATG3;GABARAPL2;BECN1;FIS1;GABARAPL1;ATG9A;ATG13;ATG12;GABARAP;MAP1LC3B;PINK1;MAP1LC3A;RB1CC1;ATG2A;SNX7;SQSTM1;MARK2;ATG4D;ATG5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Cholesterol Homeostasis (GO:0042632),24/72,1.3793359667181964e-06,0.00014198948943396802,0,0,3.749040511727079,50.58920909619442,ABCG8;GRAMD1B;ABCG5;DGAT2;PLA2G12B;EPHX2;NR1H2;MTTP;APOA1;APOC3;APOA4;NR1D1;TSKU;EHD1;LIMA1;NPC1;SOAT2;NPC1L1;HNF4A;APOC2;MALL;APOE;LAMTOR1;APOB,Conserved Top Villous SI markers
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Assembly (GO:0034379),8/10,1.3825044335239195e-06,0.00014198948943396802,0,0,29.867005506141467,402.9541065384627,DGAT1;SOAT2;LPCAT3;MTTP;APOC3;CIDEB;APOB;MFSD2A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),18/45,1.4255223600338925e-06,0.0001431541232220702,0,0,4.991918332624415,67.19607411462346,GRB7;DGKD;SRC;ERBIN;GAB1;TGFA;PIK3C2A;SLC30A10;AREG;EGFR;EREG;VIL1;GAREM1;REPS2;GRB2;FAM83B;BCAR1;HBEGF,Conserved Top Villous SI markers
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162),15/33,1.552464805460412e-06,0.00015251279251903482,0,0,6.235131690739167,83.39904328220419,TSG101;VPS4B;VPS37A;SNF8;VPS37B;RNF115;HGS;CHMP1B;CHMP2B;MVB12A;CHMP4C;CHMP3;UBAP1;STAM2;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),20/54,1.591852055768702e-06,0.0001530548817025269,0,0,4.4066311071044,58.83122392124154,RTN3;SEC16B;TRAM1;RETREG3;SEC16A;ATL2;EIF2AK3;TOR1AIP2;MIA3;RTN4;GAK;RAB10;VCPIP1;VAPA;TMEM33;VAPB;LPCAT3;REEP3;TMCC1;SEC31A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),34/124,1.7769111914647288e-06,0.0001672887848797731,0,0,2.837944325481798,37.5761820883552,PPP1R15A;PPP1R15B;PTPRR;PTEN;PTPRJ;PPM1J;MTMR4;PTPRH;DUSP16;MTMR6;PTPRF;MTM1;PPP1CB;PPP2CA;PPP3CA;PPP3R1;PPP4R1;DUSP5;PPP1R12A;FBXW11;DUSP1;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;PTPN12;DUSP6;CTDNEP1;PTPRD;PTPRE;PPM1A;CTDSP1;CTDSP2;PTPN3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),68/325,1.838287341217291e-06,0.00016953511214205997,0,0,1.9978321048030208,26.384721735304,ARF4;ARF1;PDCD6;CLTC;RAB22A;RAB43;LAMP2;CHP1;TMED7;ARL5A;TMED4;KPNA1;YWHAH;ARL14;APLP2;VPS37A;VPS37B;FAM91A1;ARFGAP3;COPZ1;ARL4D;RAB31;CTTN;HGS;SCG5;NUP98;ARHGEF2;SLU7;STAM2;ARF5;ARF6;STX12;COPB2;RAB1A;COPA;RAB5B;RAB5C;TSG101;SAR1B;STXBP2;USO1;VPS26A;LTBP2;PTTG1IP;TRAK1;GABARAP;RAB21;RAB24;MVB12A;SNX9;E2F3;STX3;RAB6A;SEC31A;CTSA;CD74;SEC16A;SURF4;STAT3;ASPSCR1;SNF8;ARCN1;EHD1;SEC23IP;RAB3GAP2;UBAP1;CALR;RAB5A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),42/184,1.9409904611633773e-05,0.00017090184304389736,0,0,2.2229492122481345,24.118392254897163,CDA;DDX3X;CAB39;PSMD13;GMFG;COPB1;MVP;CTSZ;FGL2;APEH;GNS;AP2A2;CTSS;LGALS3;PNP;LAMP1;LAMP2;PGM2;CAPN1;LTA4H;RAC1;CTSD;CD55;ATP6V0A1;CTSB;KCMF1;GSDMD;DSP;ACTR2;FCER1G;JUP;APAF1;IDH1;ARPC5;RHOA;PKM;CAT;LAMTOR1;YPEL5;ATP6V0C;ARL8A;VPS35L,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Tight Junction (GO:0070160),26/93,1.938806375349263e-05,0.00017090184304389736,0,0,2.909039947509571,31.565564701018484,PATJ;IGSF5;F11R;SIPA1L3;PRKCZ;PARD6B;POF1B;EPCAM;CYTH1;AOC1;CXADR;LSR;ANK3;CGN;OCEL1;RAP2C;CLDN4;OCLN;RAP2B;CLDN15;VAPA;CLDN7;RAPGEF2;AMOTL2;EPHA2;TJP2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Nuclear Membrane Organization (GO:0071763),13/26,2.034394735694273e-06,0.00017679672712696967,0,0,7.477928692699491,98.00059020558732,TOR1A;DCTN1;UBXN2A;VPS4B;TOR1AIP1;TMEM43;CHMP1B;CHMP1A;CHMP2B;CHMP4C;CHMP3;NEMP1;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),46/192,1.999401132867297e-06,0.00017679672712696967,0,0,2.371490573714906,31.12027126459181,RNF11;PPP1R11;RNF13;PSMD13;CUL3;UBE2D3;CBLC;RNF19B;UBE2L6;HERPUD1;TNFSF13B;HERC4;NUB1;RNF114;RNF213;UBB;OS9;KCTD21;RNF19A;UBD;TRIM25;FBXO8;RNF130;HERC6;NDFIP2;UBE2H;AREL1;HACE1;NDFIP1;ANKIB1;SMURF2;DTX3L;BFAR;ISG15;UBE2G1;RNF167;ITCH;PINK1;RNF128;UBE2R2;TOLLIP;MDM2;LNX1;TRIP12;SQSTM1;SPSB4,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),13/26,2.034394735694273e-06,0.00017679672712696967,0,0,7.477928692699491,98.00059020558732,LPGAT1;NR1H2;ERLIN1;APOC3;APOA4;ERLIN2;SIRT2;KAT2B;CEACAM1;EIF6;APOC2;TRIB3;WDTC1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Vacuolar Lumen (GO:0005775),38/161,2.1492918705480868e-05,0.0001847367536352046,0,0,2.320452857038223,24.9397331429204,GRN;HEXB;GDI2;HEXA;GNS;CTSS;SDCBP;CYB5R3;NAGLU;CTSL;NAPRT;LAMP2;NEU1;IDS;GPC4;APOB;CTSD;SLC18A1;CTSC;CTSA;CUBN;ACTR2;CD74;ANXA2;IST1;FUCA1;PRKCD;FUCA2;GALNS;TUBB2A;TCN2;MAN2B2;TOLLIP;MAN2B1;TPP1;AGRN;FRK;LGMN,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Microvillus (GO:0005902),19/58,2.2489436876124948e-05,0.0001888066677274676,0,0,3.647004909983633,39.03194178817748,CUBN;CLIC4;MYO7B;USH1C;PDGFA;ESPN;VIL1;SLC9A3R1;MYO1E;MYO1C;MYO1A;HYAL2;CDHR2;ITGAV;CDHR5;ANKS4B;EZR;ENPP7;SLC27A4,Conserved Top Villous SI markers
GO_Cellular_Component_2023,COPI-coated Vesicle Membrane (GO:0030663),9/16,2.3670224026535192e-05,0.00019420342894498196,0,0,9.601452784503632,102.2678836640347,COPB2;COPA;KDELR1;COPB1;KDELR2;COPG1;DIPK2A;TMED7;COPZ1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),51/241,2.474648249652017e-05,0.0001985217818054174,0,0,2.01964261386858,21.422000211873243,USP6NL;APP;PI4K2B;SYS1;CLTC;CLTA;GCC2;PIK3C2A;PCSK5;SCAMP5;RAB43;GOLGA4;CDH1;SLC39A9;MYO18A;RAC1;ARL5A;RAB8A;BOK;MME;ATG9A;FAM91A1;SCAMP2;RAB30;VAMP7;RAB31;TRAPPC6B;OPTN;VAMP3;GRN;CCDC186;FURIN;TMEM165;RAB21;VPS54;SNX9;RAB6A;ATP9A;ARFGEF1;CD74;ATP8B1;YIPF4;YIPF5;PLEKHA3;PHETA1;RAB11A;IGF2R;RAB10;GOLPH3;HOOK2;TGFBI,Conserved Top Villous SI markers
GO_Biological_Process_2023,Response To Insulin (GO:0032868),25/79,2.474261108535513e-06,0.0002109657726315469,0,0,3.471629692832765,44.81724218903492,GSK3A;INSIG2;SYAP1;IRS2;PIK3R2;FOXO1;PCK1;ZBTB7B;RAB8A;GOT1;PKLR;INSR;DENND4C;SLC39A14;RAB10;KAT2B;CEACAM1;PKM;RAB31;EIF6;PPARG;TRIB3;LPIN2;SLC25A33;LPIN3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),36/137,2.6654758604521875e-06,0.00021900518933424423,0,0,2.6782326753892707,34.3754590872857,PLEKHF1;ROCK1;ROCK2;ZDHHC7;F11R;SLC9A3R1;EFR3A;RAP1A;CDH1;BSG;EPB41L3;FCHO2;TSPAN5;SPTBN1;RAB8A;S100A10;TMEM150A;JUP;ACTN2;SEC16A;DENND4C;ANK3;PDZK1;ATP1B1;EFR3B;RAB11A;TNFRSF1A;EHD1;GAK;RAB10;SLMAP;RAPGEF2;EZR;NECTIN3;EPHA2;CRB3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),34/126,2.632637994521718e-06,0.00021900518933424423,0,0,2.7759333395400803,35.663870687209965,BECN1;CDKN1A;BMPR2;FOXO3;ZFYVE1;FOXO1;GABARAP;MAP1LC3B;MAPK8;NUAK2;MAP1LC3A;SESN3;LAMP2;PMAIP1;GAS2L1;FNIP1;MFSD2A;ATG5;MAPK3;SH3GLB1;GABARAPL2;GABARAPL1;AOC1;EIF2AK3;TFEB;EIF2AK2;DAP;STK24;BMT2;RRAGD;VPS41;PLIN3;XPR1;CPEB4,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),6/6,2.7463140204095768e-06,0.00022161773318269423,0,0,105786.0,1354616.2718746865,LAPTM4B;TYROBP;GATA6;FURIN;THBS1;TSKU,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Coated Vesicle (GO:0030135),23/79,2.833399013617636e-05,0.0002223602269382536,0,0,3.0768557422969187,32.21913616780969,CLTC;CTSZ;TEX261;IER3IP1;PIK3C2A;PHETA1;SNX3;LMBRD1;SEC23IP;MALL;FCHO2;VPS41;NUMB;SNX9;GPR107;TMED7;SLC28A2;CTSC;CNIH4;TMED4;VAMP3;SEC31A;PICALM,Conserved Top Villous SI markers
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),41/166,3.126663048428052e-06,0.00024788404062888364,0,0,2.4664810996563573,31.26399029787528,GSK3B;DYRK2;CAB39;ROCK1;TNKS;ROCK2;MAST2;PRKX;PRKCZ;MAPK8;TBK1;PRKACA;PCK1;PRKACB;PAK2;MARK2;CSNK1G3;CSNK2A1;CHUK;CSNK1A1;PRKCE;NEK6;GALNT1;PRKCD;EIF2AK3;DYRK1B;LMTK2;HIPK2;PINK1;LATS2;SBK1;DGKQ;MAPKAPK2;ULK2;PRKD2;SGK3;PKN2;PKN1;MAP3K13;SGK1;SGK2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),26/85,3.2008659185213835e-06,0.000249391604927554,0,0,3.3049907043700317,41.8150371480329,ITGB1;LAMA5;SEMA7A;ITGB5;ITGB4;SRC;CUL3;NEDD9;FBLN1;ITGAE;CDC42;ITGAV;ITGB6;ITGA3;ERBIN;APOA1;ISG15;CEACAM1;COL3A1;ITGA8;ZYX;MYH9;ITGA6;CD47;CDH17;BCAR1,Conserved Top Villous SI markers
GO_Molecular_Function_2023,GTPase Binding (GO:0051020),51/225,3.2776372392361043e-06,0.00025833740785615475,0,0,2.207380024396775,27.87565085756605,USP6NL;DOCK5;DENND5B;BICDL1;BRK1;GCC2;CIB1;TNFAIP1;YBX1;FNBP1L;EPS8;GOLGA4;GOLGA5;PPP6R1;TBC1D30;GIT1;RAB8A;RALBP1;PLEKHG2;ARHGEF16;TBC1D20;RRAGD;CDC42EP2;ARHGEF2;BECN1;CCDC186;MAPKAP1;IQGAP2;FGD4;FGD6;NPC1L1;TMEM127;RAB11FIP3;PAK2;RILP;RAB11FIP4;SPTBN1;RABGAP1L;HACE1;RANBP9;SOD1;EHD1;IFT20;MYO1C;MYO5B;GNB1;RAB3GAP2;TRIP11;LAMTOR1;PKN1;PICALM,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),17/43,3.3775329048499685e-06,0.0002586961219833391,0,0,4.8941163003663,61.657863625793865,GSK3B;ROCK1;JUP;CIB1;PTPRJ;NRG1;CD3E;CX3CL1;VEGFA;RRAS;KDR;CD36;RAC1;EPHA1;UTRN;SKAP1;S100A10,Conserved Top Villous SI markers
GO_Cellular_Component_2023,ER To Golgi Transport Vesicle Membrane (GO:0012507),18/55,3.726138113424918e-05,0.00028023663728049905,0,0,3.6406819409796864,37.12604750800662,CD74;SEC16B;MCFD2;SEC23A;SEC24A;SAR1B;PDCD6;GOSR2;SEC16A;USO1;TGFA;CIDEB;TMED7;SEC22B;SEC24D;B2M;CNIH4;SEC31A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Coated Vesicle Membrane (GO:0030662),18/55,3.726138113424918e-05,0.00028023663728049905,0,0,3.6406819409796864,37.12604750800662,CD74;SEC16B;MCFD2;SEC23A;SEC24A;KDELR1;SAR1B;GOSR2;SEC16A;USO1;TGFA;AREG;KDELR2;SEC22B;SEC24D;B2M;CNIH4;SEC31A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Basolateral Plasma Membrane (GO:0016323),39/171,3.856589357786392e-05,0.00028412831799201784,0,0,2.2189523995317986,22.551528900508195,SLC46A1;B4GALT1;SLC47A1;LRP1;SLC43A2;MTTP;AQP7;TGFA;NEDD9;SLC3A2;ATP1A1;AQP3;SLC4A4;EGFR;AQP1;HEPH;ERBB3;EPCAM;CNNM2;SLC16A3;CXADR;CADM1;ANXA2;SLC31A1;ABCC5;ERBIN;SLC16A10;ANK3;ATP2B1;SLC39A14;SLC5A6;SLC4A7;SLC7A7;MYO1A;NUMB;CTNNB1;EZR;CDH17;SLC26A6,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),14/31,3.819981047105519e-06,0.00028770823919783067,0,0,6.159510428375172,76.84152546078498,ACTR3;ACTR2;AKIRIN1;SRC;BRK1;CORO1C;CDC42;VIL1;OCLN;ARPC2;RAC2;RAC1;ARHGEF7;WASF2,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Lysosomal Lumen (GO:0043202),24/86,4.12361066112965e-05,0.0002977246897335607,0,0,2.900171951303391,29.280705357000247,CTSA;CUBN;CD74;HEXB;FUCA1;HEXA;GNS;CTSS;GALNS;NAGLU;TCN2;CTSL;MAN2B2;LAMP2;NEU1;IDS;MAN2B1;TPP1;GPC4;APOB;AGRN;CTSD;CTSB;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),33/123,4.206727648545185e-06,0.00030891314826388653,0,0,2.7532962328767123,34.08257359770001,SLC44A4;SAMD8;SLC44A1;ABHD3;FURIN;SGMS2;PCSK5;SGPL1;SPTLC2;ALDH3B1;ORMDL3;ST3GAL4;APOE;LARGE1;GAL3ST2;MFSD2A;PCYT1A;CHKA;GCH1;SPNS2;MOCOS;AKR1A1;APOA1;SLC25A15;GOLPH3;TNIP1;LPCAT3;PRKD2;DEGS2;PAM;PLPP1;B4GALT5;CERS2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),50/221,4.306600650724685e-06,0.00030891314826388653,0,0,2.2014933841719437,27.200246991351253,RET;ITGB1;TRADD;CIB1;MYLK;CXCL16;PPP3CA;PLAU;FAM110C;KDR;F2R;ACTN4;RHOC;RHOD;CLDN4;DAAM2;NUMB;ITGA6;EPHA1;EPHA2;HBEGF;GRB7;CSF1R;GRN;SEMA7A;CD151;ROCK2;CCDC25;SEMA3B;PDGFA;NEDD9;THBS1;EGFR;FAM83H;CDC42;SDCBP;PDCD10;MGAT5;CCL5;PDGFC;SEMA4A;INSR;SEMA4B;STAT3;VEGFA;VIL1;BMP2;MYO1C;F2RL1;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),18/48,4.27647806879399e-06,0.00030891314826388653,0,0,4.491960867715866,55.53133064276418,BCAP31;BECN1;FIS1;NDUFA13;DDX3X;PLEKHF1;SRC;EIF2AK3;HERPUD1;SLC9A3R1;PINK1;LCK;DDIT3;PMAIP1;P4HB;BOK;BCL2L1;GSDME,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),29/102,4.571819087828281e-06,0.0003130310675438788,0,0,2.980810209577333,36.65084817194847,CTSZ;CTSW;CLN8;FBXO44;CTSS;CLN5;CASP7;CASP8;CTSL;LAMP2;CAPN2;PMAIP1;FBXO6;RIPK1;APOE;SLC16A3;CTSD;CTSC;CTSB;BNIP3L;GZMA;GZMB;NR1D1;CEACAM1;MDM2;YME1L1;TPP1;SQSTM1;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Endosomal Lumen Acidification (GO:0048388),8/11,4.538635544249087e-06,0.0003130310675438788,0,0,19.91020753917832,244.9529763985197,ATP6V1A;ATP6V0B;RNASEK;ATP6V1H;CLCN3;ATP6V0C;ATP6V1D;ATP6V0A1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Intestinal Absorption (GO:0050892),8/11,4.538635544249087e-06,0.0003130310675438788,0,0,19.91020753917832,244.9529763985197,UGCG;SLC46A1;CD36;SLC5A1;F11R;SLC2A5;SLC26A6;TJP2,Conserved Top Villous SI markers
GO_Cellular_Component_2023,COPII-coated ER To Golgi Transport Vesicle (GO:0030134),22/76,4.6248160052259296e-05,0.0003273644270365805,0,0,3.0511291009799746,30.45481118509882,CD74;SEC16B;MCFD2;SEC23A;SEC24A;SAR1B;GOSR2;SEC16A;CTSZ;USO1;TGFA;TEX261;IER3IP1;SEC23IP;TMED7;SEC22B;SEC24D;B2M;CTSC;CNIH4;TMED4;SEC31A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),17/44,4.898761863914838e-06,0.00033041052034374856,0,0,4.712585034013605,57.61855317994373,BECN1;TSG101;VPS4B;VAMP8;VMP1;MAP1LC3B;MAP1LC3A;VAMP7;CHMP1B;CHMP1A;LAMP2;CHMP2B;CHMP4C;CHMP3;CALM1;SNAP29;CHMP5,Conserved Top Villous SI markers
GO_Molecular_Function_2023,Phosphatase Activator Activity (GO:0019211),10/17,4.709685371751591e-06,0.00033800804302764606,0,0,10.67280324592745,130.91142475983995,PPP1R15A;BMP2;PPP2R5B;PPP2R5A;PPP2R5D;CALM3;PPP2R5C;GTF2F1;CALM1;PHACTR4,Conserved Top Villous SI markers
